Date,Rt_EpiNow,County
9/3/2022,0.971429071,Lancaster
9/4/2022,0.964907934,Lancaster
9/5/2022,0.956841117,Lancaster
9/6/2022,0.95278213,Lancaster
9/7/2022,0.938178075,Lancaster
9/8/2022,0.921806511,Lancaster
9/9/2022,0.898409597,Lancaster
9/10/2022,0.877103316,Lancaster
9/11/2022,0.857925884,Lancaster
9/12/2022,0.83808539,Lancaster
9/13/2022,0.824847655,Lancaster
9/14/2022,0.815297993,Lancaster
9/15/2022,0.808047365,Lancaster
9/16/2022,0.802878482,Lancaster
9/17/2022,0.80142255,Lancaster
9/18/2022,0.805903808,Lancaster
9/19/2022,0.812697265,Lancaster
9/20/2022,0.82279485,Lancaster
9/21/2022,0.834671584,Lancaster
9/22/2022,0.851478683,Lancaster
9/23/2022,0.866586616,Lancaster
9/24/2022,0.887104584,Lancaster
9/25/2022,0.906950619,Lancaster
9/26/2022,0.928049732,Lancaster
9/27/2022,0.951860184,Lancaster
9/28/2022,0.974797954,Lancaster
9/29/2022,0.998706616,Lancaster
9/30/2022,1.023036321,Lancaster
10/1/2022,1.047465935,Lancaster
10/2/2022,1.073289327,Lancaster
10/3/2022,1.096912297,Lancaster
10/4/2022,1.116357848,Lancaster
10/5/2022,1.128010633,Lancaster
10/6/2022,1.130068196,Lancaster
10/7/2022,1.129125046,Lancaster
10/8/2022,1.119377729,Lancaster
10/9/2022,1.102547243,Lancaster
10/10/2022,1.082122615,Lancaster
10/11/2022,1.058248596,Lancaster
10/12/2022,1.039634394,Lancaster
10/13/2022,1.022879241,Lancaster
10/14/2022,1.01130338,Lancaster
10/15/2022,0.998456513,Lancaster
10/16/2022,0.989226187,Lancaster
10/17/2022,0.981320996,Lancaster
10/18/2022,0.980684723,Lancaster
10/19/2022,0.978701041,Lancaster
10/20/2022,0.976908933,Lancaster
10/21/2022,0.985590671,Lancaster
10/22/2022,0.995079919,Lancaster
10/23/2022,1.011512501,Lancaster
10/24/2022,1.019471479,Lancaster
10/25/2022,1.020333347,Lancaster
10/26/2022,1.02051015,Lancaster
10/27/2022,1.017873429,Lancaster
10/28/2022,1.019678225,Lancaster
10/29/2022,1.017035211,Lancaster
10/30/2022,1.013621659,Lancaster
10/31/2022,1.011254244,Lancaster
11/1/2022,0.997852943,Lancaster
11/2/2022,0.989956888,Lancaster
11/3/2022,0.982925556,Lancaster
11/4/2022,0.97609097,Lancaster
11/5/2022,0.967142976,Lancaster
11/6/2022,0.960922782,Lancaster
11/7/2022,0.954992923,Lancaster
11/8/2022,0.947724538,Lancaster
11/9/2022,0.940221791,Lancaster
11/10/2022,0.933437033,Lancaster
11/11/2022,0.933097797,Lancaster
11/12/2022,0.938834254,Lancaster
11/13/2022,0.952473433,Lancaster
11/14/2022,0.969079804,Lancaster
11/15/2022,0.985390138,Lancaster
11/16/2022,1.005654781,Lancaster
11/17/2022,1.02262955,Lancaster
11/18/2022,1.045922285,Lancaster
11/19/2022,1.069608185,Lancaster
11/20/2022,1.09197935,Lancaster
11/21/2022,1.115679973,Lancaster
11/22/2022,1.136397925,Lancaster
11/23/2022,1.159347784,Lancaster
11/24/2022,1.180230574,Lancaster
11/25/2022,1.189657933,Lancaster
11/26/2022,1.195386393,Lancaster
11/27/2022,1.188371738,Lancaster
11/28/2022,1.177941207,Lancaster
11/29/2022,1.163695505,Lancaster
11/30/2022,1.148505509,Lancaster
12/1/2022,1.131717652,Lancaster
12/2/2022,1.116198235,Lancaster
12/3/2022,1.096402904,Lancaster
12/4/2022,1.082075053,Lancaster
12/5/2022,1.071415359,Lancaster
12/6/2022,1.059408822,Lancaster
12/7/2022,1.051609829,Lancaster
12/8/2022,1.040861195,Lancaster
12/9/2022,1.032279608,Lancaster
12/10/2022,1.025707579,Lancaster
12/11/2022,1.021409567,Lancaster
12/12/2022,1.012503483,Lancaster
12/13/2022,1.011557479,Lancaster
12/14/2022,1.005411564,Lancaster
12/15/2022,1.004633089,Lancaster
12/16/2022,1.003082913,Lancaster
12/17/2022,1.001685451,Lancaster
12/18/2022,0.998477824,Lancaster
12/19/2022,0.992822689,Lancaster
12/20/2022,0.986169558,Lancaster
12/21/2022,0.982222125,Lancaster
12/22/2022,0.979483825,Lancaster
12/23/2022,0.979986523,Lancaster
12/24/2022,0.976805392,Lancaster
12/25/2022,0.971114497,Lancaster
12/26/2022,0.966882711,Lancaster
12/27/2022,0.959194057,Lancaster
12/28/2022,0.946731185,Lancaster
12/29/2022,0.936336303,Lancaster
12/30/2022,0.924165109,Lancaster
12/31/2022,0.914304971,Lancaster
1/1/2023,0.906520102,Lancaster
1/2/2023,0.898017909,Lancaster
1/3/2023,0.892847995,Lancaster
1/4/2023,0.887321152,Lancaster
1/5/2023,0.882513635,Lancaster
1/6/2023,0.878413987,Lancaster
1/7/2023,0.879357332,Lancaster
1/8/2023,0.884184271,Lancaster
1/9/2023,0.885207173,Lancaster
1/10/2023,0.890297784,Lancaster
1/11/2023,0.896970091,Lancaster
1/12/2023,0.905317516,Lancaster
1/13/2023,0.916209628,Lancaster
1/14/2023,0.925608727,Lancaster
1/15/2023,0.930770417,Lancaster
1/16/2023,0.939491257,Lancaster
1/17/2023,0.941489129,Lancaster
1/18/2023,0.944523743,Lancaster
1/19/2023,0.948340999,Lancaster
1/20/2023,0.958884488,Lancaster
1/21/2023,0.973300021,Lancaster
1/22/2023,0.983838249,Lancaster
1/23/2023,0.990779218,Lancaster
1/24/2023,0.999384896,Lancaster
1/25/2023,1.007952217,Lancaster
1/26/2023,1.019311819,Lancaster
1/27/2023,1.029194712,Lancaster
1/28/2023,1.034959026,Lancaster
1/29/2023,1.039379783,Lancaster
1/30/2023,1.041596331,Lancaster
1/31/2023,1.043731581,Lancaster
2/1/2023,1.042260957,Lancaster
2/2/2023,1.039426355,Lancaster
2/3/2023,1.031577547,Lancaster
2/4/2023,1.022238792,Lancaster
2/5/2023,1.018083019,Lancaster
2/6/2023,1.010723052,Lancaster
2/7/2023,1.003944193,Lancaster
2/8/2023,0.994999195,Lancaster
2/9/2023,0.990821753,Lancaster
2/10/2023,0.989027386,Lancaster
2/11/2023,0.986366428,Lancaster
2/12/2023,0.985233686,Lancaster
2/13/2023,0.984832679,Lancaster
2/14/2023,0.983146279,Lancaster
2/15/2023,0.981265668,Lancaster
2/16/2023,0.979082391,Lancaster
2/17/2023,0.972722523,Lancaster
2/18/2023,0.966799908,Lancaster
2/19/2023,0.961937965,Lancaster
2/20/2023,0.958759058,Lancaster
2/21/2023,0.956495647,Lancaster
2/22/2023,0.955598079,Lancaster
2/23/2023,0.951036927,Lancaster
2/24/2023,0.942526381,Lancaster
2/25/2023,0.933747288,Lancaster
2/26/2023,0.923938851,Lancaster
2/27/2023,0.915975556,Lancaster
2/28/2023,0.904110583,Lancaster
3/1/2023,0.896115083,Lancaster
3/2/2023,0.887860607,Lancaster
3/3/2023,0.880294533,Lancaster
3/4/2023,0.869558305,Lancaster
3/5/2023,0.855090757,Lancaster
3/6/2023,0.842799051,Lancaster
3/7/2023,0.832997301,Lancaster
3/8/2023,0.828984872,Lancaster
3/9/2023,0.823242595,Lancaster
3/10/2023,0.815882714,Lancaster
3/11/2023,0.815084553,Lancaster
3/12/2023,0.818021655,Lancaster
3/13/2023,0.82629875,Lancaster
3/14/2023,0.834810745,Lancaster
3/15/2023,0.849638108,Lancaster
6/1/2020,1.670170305,Laurens
6/2/2020,1.644385631,Laurens
6/3/2020,1.623676159,Laurens
6/4/2020,1.598292983,Laurens
6/5/2020,1.583300994,Laurens
6/6/2020,1.567262255,Laurens
6/7/2020,1.547408218,Laurens
6/8/2020,1.528670471,Laurens
6/9/2020,1.51277976,Laurens
6/10/2020,1.497256554,Laurens
6/11/2020,1.479003595,Laurens
6/12/2020,1.457448723,Laurens
6/13/2020,1.43866126,Laurens
6/14/2020,1.417632757,Laurens
6/15/2020,1.393238213,Laurens
6/16/2020,1.369707326,Laurens
6/17/2020,1.34570679,Laurens
6/18/2020,1.319797747,Laurens
6/19/2020,1.298015975,Laurens
6/20/2020,1.278297467,Laurens
6/21/2020,1.258217405,Laurens
6/22/2020,1.238538877,Laurens
6/23/2020,1.219517351,Laurens
6/24/2020,1.199087176,Laurens
6/25/2020,1.179902042,Laurens
6/26/2020,1.160971803,Laurens
6/27/2020,1.145742255,Laurens
6/28/2020,1.130259874,Laurens
6/29/2020,1.116789807,Laurens
6/30/2020,1.103560002,Laurens
7/1/2020,1.088187529,Laurens
7/2/2020,1.072491976,Laurens
7/3/2020,1.055697124,Laurens
7/4/2020,1.041881134,Laurens
7/5/2020,1.029337489,Laurens
7/6/2020,1.018066031,Laurens
7/7/2020,1.00916274,Laurens
7/8/2020,0.998441661,Laurens
7/9/2020,0.990395762,Laurens
7/10/2020,0.984261548,Laurens
7/11/2020,0.981802485,Laurens
7/12/2020,0.979807157,Laurens
7/13/2020,0.979135766,Laurens
7/14/2020,0.979482431,Laurens
7/15/2020,0.980491537,Laurens
7/16/2020,0.983403813,Laurens
7/17/2020,0.985394585,Laurens
7/18/2020,0.98711646,Laurens
7/19/2020,0.989982949,Laurens
7/20/2020,0.992935426,Laurens
7/21/2020,0.996144226,Laurens
7/22/2020,0.996449574,Laurens
7/23/2020,0.996519803,Laurens
7/24/2020,0.994280594,Laurens
7/25/2020,0.98895141,Laurens
7/26/2020,0.98303064,Laurens
7/27/2020,0.975663256,Laurens
7/28/2020,0.968491899,Laurens
7/29/2020,0.961088116,Laurens
7/30/2020,0.950870998,Laurens
7/31/2020,0.940216062,Laurens
8/1/2020,0.929557534,Laurens
8/2/2020,0.918498814,Laurens
8/3/2020,0.909932847,Laurens
8/4/2020,0.9011389,Laurens
8/5/2020,0.892882542,Laurens
8/6/2020,0.882838482,Laurens
8/7/2020,0.874909185,Laurens
8/8/2020,0.868253095,Laurens
8/9/2020,0.86211244,Laurens
8/10/2020,0.858274997,Laurens
8/11/2020,0.857794738,Laurens
8/12/2020,0.857059898,Laurens
8/13/2020,0.859273757,Laurens
8/14/2020,0.863510628,Laurens
8/15/2020,0.867177623,Laurens
8/16/2020,0.872048339,Laurens
8/17/2020,0.878517327,Laurens
8/18/2020,0.886174697,Laurens
8/19/2020,0.893658221,Laurens
8/20/2020,0.900536022,Laurens
8/21/2020,0.908218404,Laurens
8/22/2020,0.913572281,Laurens
8/23/2020,0.919835451,Laurens
8/24/2020,0.924547096,Laurens
8/25/2020,0.928259776,Laurens
8/26/2020,0.93185846,Laurens
8/27/2020,0.933914811,Laurens
8/28/2020,0.933474239,Laurens
8/29/2020,0.934757805,Laurens
8/30/2020,0.937246328,Laurens
8/31/2020,0.939990521,Laurens
9/1/2020,0.943684504,Laurens
9/2/2020,0.947917986,Laurens
9/3/2020,0.952746835,Laurens
9/4/2020,0.958490408,Laurens
9/5/2020,0.964535048,Laurens
9/6/2020,0.972509482,Laurens
9/7/2020,0.980943824,Laurens
9/8/2020,0.989858896,Laurens
9/9/2020,1.000870851,Laurens
9/10/2020,1.013500557,Laurens
9/11/2020,1.027684048,Laurens
9/12/2020,1.046245116,Laurens
9/13/2020,1.062881158,Laurens
9/14/2020,1.080446919,Laurens
9/15/2020,1.099014362,Laurens
9/16/2020,1.117604374,Laurens
9/17/2020,1.136414405,Laurens
9/18/2020,1.153531411,Laurens
9/19/2020,1.169391459,Laurens
9/20/2020,1.184105133,Laurens
9/21/2020,1.195386368,Laurens
9/22/2020,1.201284876,Laurens
9/23/2020,1.206564872,Laurens
9/24/2020,1.203200825,Laurens
9/25/2020,1.195250821,Laurens
9/26/2020,1.182917518,Laurens
9/27/2020,1.167630859,Laurens
9/28/2020,1.146816447,Laurens
9/29/2020,1.123190728,Laurens
9/30/2020,1.098110423,Laurens
10/1/2020,1.07296012,Laurens
10/2/2020,1.043327898,Laurens
10/3/2020,1.015231672,Laurens
10/4/2020,0.987711387,Laurens
10/5/2020,0.964375019,Laurens
10/6/2020,0.942844651,Laurens
10/7/2020,0.925367618,Laurens
10/8/2020,0.910602192,Laurens
10/9/2020,0.898228188,Laurens
10/10/2020,0.891164045,Laurens
10/11/2020,0.888684406,Laurens
10/12/2020,0.88877814,Laurens
10/13/2020,0.891954238,Laurens
10/14/2020,0.897153681,Laurens
10/15/2020,0.902302017,Laurens
10/16/2020,0.910988019,Laurens
10/17/2020,0.919361675,Laurens
10/18/2020,0.932664345,Laurens
10/19/2020,0.945666868,Laurens
10/20/2020,0.960155432,Laurens
10/21/2020,0.975792356,Laurens
10/22/2020,0.989220507,Laurens
10/23/2020,1.002082339,Laurens
10/24/2020,1.015540667,Laurens
10/25/2020,1.029072044,Laurens
10/26/2020,1.039611175,Laurens
10/27/2020,1.051405801,Laurens
10/28/2020,1.060748513,Laurens
10/29/2020,1.067409699,Laurens
10/30/2020,1.072972575,Laurens
10/31/2020,1.075476211,Laurens
11/1/2020,1.078298123,Laurens
11/2/2020,1.079092997,Laurens
11/3/2020,1.075679411,Laurens
11/4/2020,1.073238746,Laurens
11/5/2020,1.071009236,Laurens
11/6/2020,1.067583936,Laurens
11/7/2020,1.060908316,Laurens
11/8/2020,1.056757403,Laurens
11/9/2020,1.050802024,Laurens
11/10/2020,1.046124099,Laurens
11/11/2020,1.041371897,Laurens
11/12/2020,1.037028148,Laurens
11/13/2020,1.033807978,Laurens
11/14/2020,1.030511864,Laurens
11/15/2020,1.030628889,Laurens
11/16/2020,1.030037981,Laurens
11/17/2020,1.031569526,Laurens
11/18/2020,1.036750293,Laurens
11/19/2020,1.04380548,Laurens
11/20/2020,1.052836036,Laurens
11/21/2020,1.064050352,Laurens
11/22/2020,1.076733244,Laurens
11/23/2020,1.088595137,Laurens
11/24/2020,1.101783368,Laurens
11/25/2020,1.117086506,Laurens
11/26/2020,1.126421488,Laurens
11/27/2020,1.137357527,Laurens
11/28/2020,1.148244222,Laurens
11/29/2020,1.155262487,Laurens
11/30/2020,1.16283994,Laurens
12/1/2020,1.168573933,Laurens
12/2/2020,1.172367029,Laurens
12/3/2020,1.175969877,Laurens
12/4/2020,1.176810975,Laurens
12/5/2020,1.174085425,Laurens
12/6/2020,1.172149328,Laurens
12/7/2020,1.165813786,Laurens
12/8/2020,1.161462742,Laurens
12/9/2020,1.155500758,Laurens
12/10/2020,1.150534832,Laurens
12/11/2020,1.144463282,Laurens
12/12/2020,1.140742675,Laurens
12/13/2020,1.136901358,Laurens
12/14/2020,1.13294916,Laurens
12/15/2020,1.129421238,Laurens
12/16/2020,1.127574894,Laurens
12/17/2020,1.125811617,Laurens
12/18/2020,1.124730645,Laurens
12/19/2020,1.122554958,Laurens
12/20/2020,1.118890813,Laurens
12/21/2020,1.116101588,Laurens
12/22/2020,1.11082945,Laurens
12/23/2020,1.105195925,Laurens
12/24/2020,1.097924103,Laurens
12/25/2020,1.092426754,Laurens
12/26/2020,1.083038045,Laurens
12/27/2020,1.076089959,Laurens
12/28/2020,1.070031716,Laurens
12/29/2020,1.064209675,Laurens
12/30/2020,1.058477278,Laurens
12/31/2020,1.05393034,Laurens
1/1/2021,1.049115217,Laurens
1/2/2021,1.042620843,Laurens
1/3/2021,1.035593786,Laurens
1/4/2021,1.029004677,Laurens
1/5/2021,1.021206406,Laurens
1/6/2021,1.013601172,Laurens
1/7/2021,1.004714989,Laurens
1/8/2021,0.995583631,Laurens
1/9/2021,0.985610886,Laurens
1/10/2021,0.975474042,Laurens
1/11/2021,0.966997126,Laurens
1/12/2021,0.959387481,Laurens
1/13/2021,0.950046278,Laurens
1/14/2021,0.941358759,Laurens
1/15/2021,0.93381752,Laurens
1/16/2021,0.927492746,Laurens
1/17/2021,0.922825512,Laurens
1/18/2021,0.918216248,Laurens
1/19/2021,0.912600211,Laurens
1/20/2021,0.907054912,Laurens
1/21/2021,0.903461435,Laurens
1/22/2021,0.898761057,Laurens
1/23/2021,0.893273879,Laurens
1/24/2021,0.887705424,Laurens
1/25/2021,0.881987413,Laurens
1/26/2021,0.875006067,Laurens
1/27/2021,0.867478367,Laurens
1/28/2021,0.858962236,Laurens
1/29/2021,0.850470498,Laurens
1/30/2021,0.842494916,Laurens
1/31/2021,0.837047465,Laurens
2/1/2021,0.832734296,Laurens
2/2/2021,0.826873839,Laurens
2/3/2021,0.823008307,Laurens
2/4/2021,0.820310543,Laurens
2/5/2021,0.817293299,Laurens
2/6/2021,0.817369615,Laurens
2/7/2021,0.815989167,Laurens
2/8/2021,0.816190138,Laurens
2/9/2021,0.815907314,Laurens
2/10/2021,0.816225406,Laurens
2/11/2021,0.818220813,Laurens
2/12/2021,0.818123723,Laurens
2/13/2021,0.819754759,Laurens
2/14/2021,0.820135753,Laurens
2/15/2021,0.820035602,Laurens
2/16/2021,0.820442784,Laurens
2/17/2021,0.820451577,Laurens
2/18/2021,0.822192009,Laurens
2/19/2021,0.82290024,Laurens
2/20/2021,0.823726904,Laurens
2/21/2021,0.824876884,Laurens
2/22/2021,0.827445099,Laurens
2/23/2021,0.829423055,Laurens
2/24/2021,0.832614162,Laurens
2/25/2021,0.837858456,Laurens
2/26/2021,0.844013714,Laurens
2/27/2021,0.850160544,Laurens
2/28/2021,0.858530429,Laurens
3/1/2021,0.868043873,Laurens
3/2/2021,0.878272033,Laurens
3/3/2021,0.890243087,Laurens
3/4/2021,0.905781396,Laurens
3/5/2021,0.919894342,Laurens
3/6/2021,0.936873643,Laurens
3/7/2021,0.954890635,Laurens
3/8/2021,0.975800513,Laurens
3/9/2021,0.998237357,Laurens
3/10/2021,1.020536067,Laurens
3/11/2021,1.045276526,Laurens
3/12/2021,1.067448962,Laurens
3/13/2021,1.086324664,Laurens
3/14/2021,1.103639974,Laurens
3/15/2021,1.120224317,Laurens
3/16/2021,1.133365325,Laurens
3/17/2021,1.144114023,Laurens
3/18/2021,1.152589097,Laurens
3/19/2021,1.154215108,Laurens
3/20/2021,1.154681795,Laurens
3/21/2021,1.152753854,Laurens
3/22/2021,1.146492831,Laurens
3/23/2021,1.1360933,Laurens
3/24/2021,1.124966641,Laurens
3/25/2021,1.112393417,Laurens
3/26/2021,1.09723948,Laurens
3/27/2021,1.080530152,Laurens
3/28/2021,1.064030863,Laurens
3/29/2021,1.047779359,Laurens
3/30/2021,1.03190241,Laurens
3/31/2021,1.017898387,Laurens
4/1/2021,1.003909631,Laurens
4/2/2021,0.9929981,Laurens
4/3/2021,0.981845401,Laurens
4/4/2021,0.971341992,Laurens
4/5/2021,0.962158224,Laurens
4/6/2021,0.956915965,Laurens
4/7/2021,0.953851973,Laurens
4/8/2021,0.952120855,Laurens
4/9/2021,0.952187062,Laurens
4/10/2021,0.953007663,Laurens
4/11/2021,0.952786135,Laurens
4/12/2021,0.954390051,Laurens
4/13/2021,0.955119027,Laurens
4/14/2021,0.955053857,Laurens
4/15/2021,0.957022403,Laurens
4/16/2021,0.9552041,Laurens
4/17/2021,0.949161511,Laurens
4/18/2021,0.943948136,Laurens
4/19/2021,0.937020573,Laurens
4/20/2021,0.930769786,Laurens
4/21/2021,0.923601228,Laurens
4/22/2021,0.915819366,Laurens
4/23/2021,0.909731142,Laurens
4/24/2021,0.904732815,Laurens
4/25/2021,0.898245473,Laurens
4/26/2021,0.892464576,Laurens
4/27/2021,0.887385732,Laurens
4/28/2021,0.883586485,Laurens
4/29/2021,0.879442546,Laurens
4/30/2021,0.874437221,Laurens
5/1/2021,0.869593017,Laurens
5/2/2021,0.868815521,Laurens
5/3/2021,0.871781914,Laurens
5/4/2021,0.873187583,Laurens
5/5/2021,0.874676836,Laurens
5/6/2021,0.876307138,Laurens
5/7/2021,0.877025646,Laurens
5/8/2021,0.87461138,Laurens
5/9/2021,0.871752709,Laurens
5/10/2021,0.865616679,Laurens
5/11/2021,0.858783147,Laurens
5/12/2021,0.852682102,Laurens
5/13/2021,0.84765748,Laurens
5/14/2021,0.843039534,Laurens
5/15/2021,0.836209008,Laurens
5/16/2021,0.831595845,Laurens
5/17/2021,0.827806222,Laurens
5/18/2021,0.824778401,Laurens
5/19/2021,0.822472927,Laurens
5/20/2021,0.821042158,Laurens
5/21/2021,0.820110243,Laurens
5/22/2021,0.817474048,Laurens
5/23/2021,0.816877042,Laurens
5/24/2021,0.81539882,Laurens
5/25/2021,0.816646447,Laurens
5/26/2021,0.815753389,Laurens
5/27/2021,0.816935717,Laurens
5/28/2021,0.81732149,Laurens
5/29/2021,0.814711589,Laurens
5/30/2021,0.811945316,Laurens
5/31/2021,0.809496904,Laurens
6/1/2021,0.809696332,Laurens
6/2/2021,0.808024752,Laurens
6/3/2021,0.806183861,Laurens
6/4/2021,0.804018929,Laurens
6/5/2021,0.803906287,Laurens
6/6/2021,0.806411052,Laurens
6/7/2021,0.810519364,Laurens
6/8/2021,0.815233743,Laurens
6/9/2021,0.823564419,Laurens
6/10/2021,0.834984372,Laurens
6/11/2021,0.847806003,Laurens
6/12/2021,0.862838127,Laurens
6/13/2021,0.877262908,Laurens
6/14/2021,0.89337059,Laurens
6/15/2021,0.910137018,Laurens
6/16/2021,0.92674617,Laurens
6/17/2021,0.947163471,Laurens
6/18/2021,0.969221633,Laurens
6/19/2021,0.994638642,Laurens
6/20/2021,1.019991856,Laurens
6/21/2021,1.044957271,Laurens
6/22/2021,1.071209526,Laurens
6/23/2021,1.098846322,Laurens
6/24/2021,1.125043513,Laurens
6/25/2021,1.15086498,Laurens
6/26/2021,1.182912539,Laurens
6/27/2021,1.216573388,Laurens
6/28/2021,1.24761773,Laurens
6/29/2021,1.275647529,Laurens
6/30/2021,1.30428748,Laurens
7/1/2021,1.327596016,Laurens
7/2/2021,1.351523289,Laurens
7/3/2021,1.369716938,Laurens
7/4/2021,1.38754062,Laurens
7/5/2021,1.399080642,Laurens
7/6/2021,1.408850587,Laurens
7/7/2021,1.414228412,Laurens
7/8/2021,1.417564514,Laurens
7/9/2021,1.418858286,Laurens
7/10/2021,1.418241597,Laurens
7/11/2021,1.413126558,Laurens
7/12/2021,1.406832877,Laurens
7/13/2021,1.396479655,Laurens
7/14/2021,1.386658328,Laurens
7/15/2021,1.375414446,Laurens
7/16/2021,1.361148332,Laurens
7/17/2021,1.34716431,Laurens
7/18/2021,1.335943039,Laurens
7/19/2021,1.32079741,Laurens
7/20/2021,1.309495004,Laurens
7/21/2021,1.297183283,Laurens
7/22/2021,1.288915023,Laurens
7/23/2021,1.278176269,Laurens
7/24/2021,1.2720239,Laurens
7/25/2021,1.267386662,Laurens
7/26/2021,1.261904615,Laurens
7/27/2021,1.258717155,Laurens
7/28/2021,1.257013238,Laurens
7/29/2021,1.25656698,Laurens
7/30/2021,1.258012369,Laurens
7/31/2021,1.257376651,Laurens
8/1/2021,1.258783283,Laurens
8/2/2021,1.259962995,Laurens
8/3/2021,1.258306137,Laurens
8/4/2021,1.255494626,Laurens
8/5/2021,1.248632722,Laurens
8/6/2021,1.241641891,Laurens
8/7/2021,1.236682962,Laurens
8/8/2021,1.229742415,Laurens
8/9/2021,1.221815853,Laurens
8/10/2021,1.215882756,Laurens
8/11/2021,1.209957144,Laurens
8/12/2021,1.20558933,Laurens
8/13/2021,1.198999191,Laurens
8/14/2021,1.19215613,Laurens
8/15/2021,1.185639988,Laurens
8/16/2021,1.17997208,Laurens
8/17/2021,1.172781187,Laurens
8/18/2021,1.165251273,Laurens
8/19/2021,1.160775491,Laurens
8/20/2021,1.155158451,Laurens
8/21/2021,1.148892744,Laurens
8/22/2021,1.144336814,Laurens
8/23/2021,1.138591358,Laurens
8/24/2021,1.131047419,Laurens
8/25/2021,1.1235279,Laurens
8/26/2021,1.116363352,Laurens
8/27/2021,1.106164987,Laurens
8/28/2021,1.092865234,Laurens
8/29/2021,1.078791318,Laurens
8/30/2021,1.063350365,Laurens
8/31/2021,1.047821825,Laurens
9/1/2021,1.031768655,Laurens
9/2/2021,1.015469842,Laurens
9/3/2021,0.99867455,Laurens
9/4/2021,0.981134513,Laurens
9/5/2021,0.96474274,Laurens
9/6/2021,0.948369303,Laurens
9/7/2021,0.933569333,Laurens
9/8/2021,0.923252014,Laurens
9/9/2021,0.912242865,Laurens
9/10/2021,0.904357876,Laurens
9/11/2021,0.897500387,Laurens
9/12/2021,0.893630112,Laurens
9/13/2021,0.892078621,Laurens
9/14/2021,0.891424276,Laurens
9/15/2021,0.891938489,Laurens
9/16/2021,0.891651253,Laurens
9/17/2021,0.892829771,Laurens
9/18/2021,0.893264962,Laurens
9/19/2021,0.894149029,Laurens
9/20/2021,0.894982919,Laurens
9/21/2021,0.896308182,Laurens
9/22/2021,0.896787065,Laurens
9/23/2021,0.894486463,Laurens
9/24/2021,0.891704911,Laurens
9/25/2021,0.888828352,Laurens
9/26/2021,0.886398251,Laurens
9/27/2021,0.88233954,Laurens
9/28/2021,0.876833295,Laurens
9/29/2021,0.869403768,Laurens
9/30/2021,0.863299807,Laurens
10/1/2021,0.856300493,Laurens
10/2/2021,0.850138298,Laurens
10/3/2021,0.84382147,Laurens
10/4/2021,0.837833534,Laurens
10/5/2021,0.832429189,Laurens
10/6/2021,0.827739879,Laurens
10/7/2021,0.824956388,Laurens
10/8/2021,0.82364734,Laurens
10/9/2021,0.824000557,Laurens
10/10/2021,0.827653466,Laurens
10/11/2021,0.831785533,Laurens
10/12/2021,0.838119925,Laurens
10/13/2021,0.843863544,Laurens
10/14/2021,0.852415657,Laurens
10/15/2021,0.862079111,Laurens
10/16/2021,0.870991918,Laurens
10/17/2021,0.881507797,Laurens
10/18/2021,0.892170582,Laurens
10/19/2021,0.900865948,Laurens
10/20/2021,0.909226101,Laurens
10/21/2021,0.915294119,Laurens
10/22/2021,0.917448543,Laurens
10/23/2021,0.916947235,Laurens
10/24/2021,0.912527526,Laurens
10/25/2021,0.904479774,Laurens
10/26/2021,0.892188685,Laurens
10/27/2021,0.876531135,Laurens
10/28/2021,0.856719994,Laurens
10/29/2021,0.834302185,Laurens
10/30/2021,0.809577002,Laurens
10/31/2021,0.78115817,Laurens
11/1/2021,0.750286214,Laurens
11/2/2021,0.718561407,Laurens
11/3/2021,0.684869586,Laurens
11/4/2021,0.652318826,Laurens
11/5/2021,0.618597678,Laurens
11/6/2021,0.586402475,Laurens
11/7/2021,0.55546,Laurens
11/8/2021,0.526363461,Laurens
11/9/2021,0.500657046,Laurens
11/10/2021,0.47762098,Laurens
11/11/2021,0.45763895,Laurens
11/12/2021,0.440801275,Laurens
11/13/2021,0.426123309,Laurens
11/14/2021,0.415557892,Laurens
11/15/2021,0.406679888,Laurens
11/16/2021,0.400525798,Laurens
11/17/2021,0.397332178,Laurens
11/18/2021,0.39622947,Laurens
11/19/2021,0.39689295,Laurens
11/20/2021,0.399710121,Laurens
11/21/2021,0.40641945,Laurens
11/22/2021,0.414704566,Laurens
11/23/2021,0.426432755,Laurens
11/24/2021,0.441098957,Laurens
11/25/2021,0.458035964,Laurens
11/26/2021,0.477295518,Laurens
11/27/2021,0.499681914,Laurens
11/28/2021,0.52498243,Laurens
11/29/2021,0.553929724,Laurens
11/30/2021,0.587437144,Laurens
12/1/2021,0.62198563,Laurens
12/2/2021,0.665962435,Laurens
12/3/2021,0.712995854,Laurens
12/4/2021,0.765241987,Laurens
12/5/2021,0.826243571,Laurens
12/6/2021,0.894613357,Laurens
12/7/2021,0.971461592,Laurens
12/8/2021,1.055690878,Laurens
12/9/2021,1.148650017,Laurens
12/10/2021,1.249645225,Laurens
12/11/2021,1.358650839,Laurens
12/12/2021,1.478867198,Laurens
12/13/2021,1.610825282,Laurens
12/14/2021,1.749252184,Laurens
12/15/2021,1.898598951,Laurens
12/16/2021,2.061540805,Laurens
12/17/2021,2.238044672,Laurens
12/18/2021,2.427428006,Laurens
12/19/2021,2.625150909,Laurens
12/20/2021,2.812888421,Laurens
12/21/2021,3.003806671,Laurens
12/22/2021,3.169557173,Laurens
12/23/2021,3.316862618,Laurens
12/24/2021,3.436741904,Laurens
