Date,County,Rt_EpiNow
2/25/2023,Lancaster,1.027757318
2/26/2023,Lancaster,0.976050058
2/27/2023,Lancaster,0.928745204
2/28/2023,Lancaster,0.884232204
3/1/2023,Lancaster,0.846484096
3/2/2023,Lancaster,0.815662146
3/3/2023,Lancaster,0.789592366
3/4/2023,Lancaster,0.767705449
3/5/2023,Lancaster,0.746724752
3/6/2023,Lancaster,0.728654498
3/7/2023,Lancaster,0.714383393
3/8/2023,Lancaster,0.702679227
3/9/2023,Lancaster,0.690302729
3/10/2023,Lancaster,0.674941038
3/11/2023,Lancaster,0.666102967
3/12/2023,Lancaster,0.661767782
3/13/2023,Lancaster,0.663732308
3/14/2023,Lancaster,0.666798425
3/15/2023,Lancaster,0.674927294
6/1/2020,Laurens,1.43082807
6/2/2020,Laurens,1.434257769
6/3/2020,Laurens,1.430800805
6/4/2020,Laurens,1.421417241
6/5/2020,Laurens,1.406011773
6/6/2020,Laurens,1.385343597
6/7/2020,Laurens,1.362208846
6/8/2020,Laurens,1.336998001
6/9/2020,Laurens,1.312170422
6/10/2020,Laurens,1.287563591
6/11/2020,Laurens,1.266520022
6/12/2020,Laurens,1.246988637
6/13/2020,Laurens,1.226407625
6/14/2020,Laurens,1.205351836
6/15/2020,Laurens,1.190550303
6/16/2020,Laurens,1.177902625
6/17/2020,Laurens,1.163523584
6/18/2020,Laurens,1.148332918
6/19/2020,Laurens,1.131858222
6/20/2020,Laurens,1.11737835
6/21/2020,Laurens,1.102999155
6/22/2020,Laurens,1.092203632
6/23/2020,Laurens,1.08152767
6/24/2020,Laurens,1.074133983
6/25/2020,Laurens,1.068886208
6/26/2020,Laurens,1.064848822
6/27/2020,Laurens,1.06336828
6/28/2020,Laurens,1.063320937
6/29/2020,Laurens,1.064719452
6/30/2020,Laurens,1.065937603
7/1/2020,Laurens,1.067368117
7/2/2020,Laurens,1.068640935
7/3/2020,Laurens,1.070641702
7/4/2020,Laurens,1.075935732
7/5/2020,Laurens,1.083403501
7/6/2020,Laurens,1.091202151
7/7/2020,Laurens,1.098052598
7/8/2020,Laurens,1.102733619
7/9/2020,Laurens,1.10586342
7/10/2020,Laurens,1.107323321
7/11/2020,Laurens,1.107163472
7/12/2020,Laurens,1.102177257
7/13/2020,Laurens,1.093744065
7/14/2020,Laurens,1.082041813
7/15/2020,Laurens,1.067377111
7/16/2020,Laurens,1.051131164
7/17/2020,Laurens,1.034423536
7/18/2020,Laurens,1.01642315
7/19/2020,Laurens,1.000417011
7/20/2020,Laurens,0.984680048
7/21/2020,Laurens,0.972778668
7/22/2020,Laurens,0.962908809
7/23/2020,Laurens,0.95798786
7/24/2020,Laurens,0.955215404
7/25/2020,Laurens,0.987560849
7/26/2020,Laurens,0.981795319
7/27/2020,Laurens,0.974743505
7/28/2020,Laurens,0.955502727
7/29/2020,Laurens,0.938248604
7/30/2020,Laurens,0.929257276
7/31/2020,Laurens,0.918319047
8/1/2020,Laurens,0.930032615
8/2/2020,Laurens,0.915585879
8/3/2020,Laurens,0.897396554
8/4/2020,Laurens,0.879129028
8/5/2020,Laurens,0.847937565
8/6/2020,Laurens,0.837379934
8/7/2020,Laurens,0.831297854
8/8/2020,Laurens,0.829859357
8/9/2020,Laurens,0.832957425
8/10/2020,Laurens,0.841657535
8/11/2020,Laurens,0.857477698
8/12/2020,Laurens,0.878627595
8/13/2020,Laurens,0.904962382
8/14/2020,Laurens,0.933128541
8/15/2020,Laurens,0.958474297
8/16/2020,Laurens,0.98047498
8/17/2020,Laurens,0.996729146
8/18/2020,Laurens,1.006438612
8/19/2020,Laurens,0.988065341
8/20/2020,Laurens,0.993652507
8/21/2020,Laurens,1.022165591
8/22/2020,Laurens,1.025397459
8/23/2020,Laurens,1.026226128
8/24/2020,Laurens,1.023780968
8/25/2020,Laurens,1.017788119
8/26/2020,Laurens,1.009435479
8/27/2020,Laurens,0.998513659
8/28/2020,Laurens,0.984430753
8/29/2020,Laurens,0.967557592
8/30/2020,Laurens,0.950148648
8/31/2020,Laurens,0.935184062
9/1/2020,Laurens,0.924281546
9/2/2020,Laurens,0.915984049
9/3/2020,Laurens,0.912510448
9/4/2020,Laurens,0.914385294
9/5/2020,Laurens,0.921171163
9/6/2020,Laurens,0.934824286
9/7/2020,Laurens,0.955085787
9/8/2020,Laurens,0.984558481
9/9/2020,Laurens,1.025639
9/10/2020,Laurens,1.076369326
9/11/2020,Laurens,1.132083847
9/12/2020,Laurens,1.183558914
9/13/2020,Laurens,1.224061927
9/14/2020,Laurens,1.24313049
9/15/2020,Laurens,1.239492178
9/16/2020,Laurens,1.214085514
9/17/2020,Laurens,1.16883338
9/18/2020,Laurens,1.109242681
9/19/2020,Laurens,1.049220191
9/20/2020,Laurens,1.001390911
9/21/2020,Laurens,0.966968927
9/22/2020,Laurens,0.949686323
9/23/2020,Laurens,0.940659127
9/24/2020,Laurens,0.938515401
9/25/2020,Laurens,0.943039278
9/26/2020,Laurens,0.951033537
9/27/2020,Laurens,0.962009415
9/28/2020,Laurens,0.974098096
9/29/2020,Laurens,0.989353386
9/30/2020,Laurens,1.005447209
10/1/2020,Laurens,1.021911776
10/2/2020,Laurens,1.037779751
10/3/2020,Laurens,1.047854736
10/4/2020,Laurens,1.056403999
10/5/2020,Laurens,1.066427294
10/6/2020,Laurens,1.072666971
10/7/2020,Laurens,1.072235705
10/8/2020,Laurens,1.062177684
10/9/2020,Laurens,1.044692627
10/10/2020,Laurens,1.020960274
10/11/2020,Laurens,0.996631666
10/12/2020,Laurens,0.973004885
10/13/2020,Laurens,0.95535943
10/14/2020,Laurens,0.944304007
10/15/2020,Laurens,0.938344899
10/16/2020,Laurens,0.94030925
10/17/2020,Laurens,0.946924742
10/18/2020,Laurens,0.959555559
10/19/2020,Laurens,0.976744559
10/20/2020,Laurens,0.997637934
10/21/2020,Laurens,1.02024865
10/22/2020,Laurens,1.040463957
10/23/2020,Laurens,1.057438397
10/24/2020,Laurens,1.073345758
10/25/2020,Laurens,1.086438696
10/26/2020,Laurens,1.097163115
10/27/2020,Laurens,1.103607475
10/28/2020,Laurens,1.105186363
10/29/2020,Laurens,1.103242004
10/30/2020,Laurens,1.095872383
10/31/2020,Laurens,1.083851888
11/1/2020,Laurens,1.069852247
11/2/2020,Laurens,1.056883279
11/3/2020,Laurens,1.043771933
11/4/2020,Laurens,1.033129474
11/5/2020,Laurens,1.025412899
11/6/2020,Laurens,1.019246812
11/7/2020,Laurens,1.014102724
11/8/2020,Laurens,1.010241761
11/9/2020,Laurens,1.006485108
11/10/2020,Laurens,1.00323296
11/11/2020,Laurens,0.998680266
11/12/2020,Laurens,0.996472562
11/13/2020,Laurens,0.996128314
11/14/2020,Laurens,1.030546862
11/15/2020,Laurens,1.030756447
11/16/2020,Laurens,0.992491546
11/17/2020,Laurens,0.992236745
11/18/2020,Laurens,0.993454065
11/19/2020,Laurens,0.996778104
11/20/2020,Laurens,1.004729951
11/21/2020,Laurens,1.014934483
11/22/2020,Laurens,1.028889057
11/23/2020,Laurens,1.046855382
11/24/2020,Laurens,1.068790674
11/25/2020,Laurens,1.09230653
11/26/2020,Laurens,1.119488449
11/27/2020,Laurens,1.147548074
11/28/2020,Laurens,1.175392284
11/29/2020,Laurens,1.197319073
11/30/2020,Laurens,1.212955509
12/1/2020,Laurens,1.223361417
12/2/2020,Laurens,1.227573082
12/3/2020,Laurens,1.22628404
12/4/2020,Laurens,1.218246938
12/5/2020,Laurens,1.205019421
12/6/2020,Laurens,1.188037289
12/7/2020,Laurens,1.169461869
12/8/2020,Laurens,1.149783236
12/9/2020,Laurens,1.130314173
12/10/2020,Laurens,1.11199388
12/11/2020,Laurens,1.094225241
12/12/2020,Laurens,1.078455434
12/13/2020,Laurens,1.064562531
12/14/2020,Laurens,1.052454715
12/15/2020,Laurens,1.0404423
12/16/2020,Laurens,1.030034298
12/17/2020,Laurens,1.020733142
12/18/2020,Laurens,1.012728538
12/19/2020,Laurens,1.005251952
12/20/2020,Laurens,1.000901856
12/21/2020,Laurens,0.999239531
12/22/2020,Laurens,1.001274306
12/23/2020,Laurens,1.007339374
12/24/2020,Laurens,1.018543323
12/25/2020,Laurens,1.034097066
12/26/2020,Laurens,1.051248878
12/27/2020,Laurens,1.068969254
12/28/2020,Laurens,1.086137338
12/29/2020,Laurens,1.099002921
12/30/2020,Laurens,1.105788285
12/31/2020,Laurens,1.106095257
1/1/2021,Laurens,1.102511219
1/2/2021,Laurens,1.094939278
1/3/2021,Laurens,1.087289099
1/4/2021,Laurens,1.078220913
1/5/2021,Laurens,1.067886074
1/6/2021,Laurens,1.05624553
1/7/2021,Laurens,1.045392243
1/8/2021,Laurens,1.035213753
1/9/2021,Laurens,1.026962408
1/10/2021,Laurens,1.021180232
1/11/2021,Laurens,1.016160398
1/12/2021,Laurens,1.012042683
1/13/2021,Laurens,1.008334559
1/14/2021,Laurens,1.003539011
1/15/2021,Laurens,0.996729417
1/16/2021,Laurens,0.987418208
1/17/2021,Laurens,0.97368107
1/18/2021,Laurens,0.949457923
1/19/2021,Laurens,0.915015159
1/20/2021,Laurens,0.908808152
1/21/2021,Laurens,0.904046812
1/22/2021,Laurens,0.898280948
1/23/2021,Laurens,0.892132426
1/24/2021,Laurens,0.864661236
1/25/2021,Laurens,0.860250651
1/26/2021,Laurens,0.858724373
1/27/2021,Laurens,0.861557677
1/28/2021,Laurens,0.867647159
1/29/2021,Laurens,0.876912206
1/30/2021,Laurens,0.889055812
1/31/2021,Laurens,0.90087346
2/1/2021,Laurens,0.911441727
2/2/2021,Laurens,0.920140767
2/3/2021,Laurens,0.925673942
2/4/2021,Laurens,0.928593779
2/5/2021,Laurens,0.928496914
2/6/2021,Laurens,0.92521658
2/7/2021,Laurens,0.918379061
2/8/2021,Laurens,0.910689889
2/9/2021,Laurens,0.900718911
2/10/2021,Laurens,0.890699469
2/11/2021,Laurens,0.881427099
2/12/2021,Laurens,0.873070341
2/13/2021,Laurens,0.866272775
2/14/2021,Laurens,0.860400629
2/15/2021,Laurens,0.856640677
2/16/2021,Laurens,0.853495547
2/17/2021,Laurens,0.851360212
2/18/2021,Laurens,0.84874591
2/19/2021,Laurens,0.845479685
2/20/2021,Laurens,0.842109428
2/21/2021,Laurens,0.837802421
2/22/2021,Laurens,0.8279395
2/23/2021,Laurens,0.829893526
2/24/2021,Laurens,0.833056881
2/25/2021,Laurens,0.838292349
2/26/2021,Laurens,0.844438907
2/27/2021,Laurens,0.850620276
2/28/2021,Laurens,0.827575717
3/1/2021,Laurens,0.835818687
3/2/2021,Laurens,0.846849887
3/3/2021,Laurens,0.860595278
3/4/2021,Laurens,0.876233855
3/5/2021,Laurens,0.893575123
3/6/2021,Laurens,0.912251713
3/7/2021,Laurens,0.932233112
3/8/2021,Laurens,0.952110566
3/9/2021,Laurens,0.971372565
3/10/2021,Laurens,0.988173634
3/11/2021,Laurens,1.002355012
3/12/2021,Laurens,1.01337877
3/13/2021,Laurens,1.018882752
3/14/2021,Laurens,1.020936173
3/15/2021,Laurens,1.01801812
3/16/2021,Laurens,1.010942794
3/17/2021,Laurens,1.002241788
3/18/2021,Laurens,0.992142172
3/19/2021,Laurens,0.980518707
3/20/2021,Laurens,0.969124547
3/21/2021,Laurens,0.958336562
3/22/2021,Laurens,0.948381093
3/23/2021,Laurens,0.940324677
3/24/2021,Laurens,0.933538116
3/25/2021,Laurens,0.93043265
3/26/2021,Laurens,0.930512919
3/27/2021,Laurens,0.932790364
3/28/2021,Laurens,0.937565891
3/29/2021,Laurens,0.94411724
3/30/2021,Laurens,0.952212065
3/31/2021,Laurens,0.961745781
4/1/2021,Laurens,0.971130314
4/2/2021,Laurens,0.979480145
4/3/2021,Laurens,0.987715013
4/4/2021,Laurens,0.994496077
4/5/2021,Laurens,1.00236538
4/6/2021,Laurens,1.009872663
4/7/2021,Laurens,1.016981131
4/8/2021,Laurens,1.0219167
4/9/2021,Laurens,1.024968558
4/10/2021,Laurens,0.96173183
4/11/2021,Laurens,0.952088844
4/12/2021,Laurens,0.953661775
4/13/2021,Laurens,0.954411016
4/14/2021,Laurens,0.954368881
4/15/2021,Laurens,0.956389838
4/16/2021,Laurens,0.954670707
4/17/2021,Laurens,0.948794315
4/18/2021,Laurens,0.943843319
4/19/2021,Laurens,0.937167044
4/20/2021,Laurens,0.931086436
4/21/2021,Laurens,1.002230013
4/22/2021,Laurens,0.997635316
4/23/2021,Laurens,0.992262004
4/24/2021,Laurens,0.981693424
4/25/2021,Laurens,0.967315584
4/26/2021,Laurens,0.950622915
4/27/2021,Laurens,0.933050179
4/28/2021,Laurens,0.91446916
4/29/2021,Laurens,0.895471416
4/30/2021,Laurens,0.878433178
5/1/2021,Laurens,0.863933187
5/2/2021,Laurens,0.85229058
5/3/2021,Laurens,0.844663668
5/4/2021,Laurens,0.840597461
5/5/2021,Laurens,0.839361248
5/6/2021,Laurens,0.841503944
5/7/2021,Laurens,0.846413734
5/8/2021,Laurens,0.852966542
5/9/2021,Laurens,0.860860027
5/10/2021,Laurens,0.868959082
5/11/2021,Laurens,0.875141532
5/12/2021,Laurens,0.877794514
5/13/2021,Laurens,0.877513312
5/14/2021,Laurens,0.874802966
5/15/2021,Laurens,0.867324367
5/16/2021,Laurens,0.856432687
5/17/2021,Laurens,0.844596571
5/18/2021,Laurens,0.83132344
5/19/2021,Laurens,0.816217617
5/20/2021,Laurens,0.803395023
5/21/2021,Laurens,0.789365797
5/22/2021,Laurens,0.777626963
5/23/2021,Laurens,0.768781805
5/24/2021,Laurens,0.762524198
5/25/2021,Laurens,0.758393021
5/26/2021,Laurens,0.755884654
5/27/2021,Laurens,0.754966996
5/28/2021,Laurens,0.758444613
5/29/2021,Laurens,0.762677972
5/30/2021,Laurens,0.766115848
5/31/2021,Laurens,0.768118737
6/1/2021,Laurens,0.768092211
6/2/2021,Laurens,0.768785405
6/3/2021,Laurens,0.770807581
6/4/2021,Laurens,0.775349946
6/5/2021,Laurens,0.782737526
6/6/2021,Laurens,0.790460531
6/7/2021,Laurens,0.799169896
6/8/2021,Laurens,0.808234218
6/9/2021,Laurens,0.817533826
6/10/2021,Laurens,0.828035081
6/11/2021,Laurens,0.842859989
6/12/2021,Laurens,0.862206665
6/13/2021,Laurens,0.882442443
6/14/2021,Laurens,0.907393219
6/15/2021,Laurens,0.932403522
6/16/2021,Laurens,0.959105383
6/17/2021,Laurens,0.987039
6/18/2021,Laurens,1.014064697
6/19/2021,Laurens,1.042865179
6/20/2021,Laurens,1.073202784
6/21/2021,Laurens,1.101995251
6/22/2021,Laurens,1.132694088
6/23/2021,Laurens,1.162234873
6/24/2021,Laurens,1.192058161
6/25/2021,Laurens,1.224862043
6/26/2021,Laurens,1.257415004
6/27/2021,Laurens,1.286328116
6/28/2021,Laurens,1.312350232
6/29/2021,Laurens,1.335805694
6/30/2021,Laurens,1.349553733
7/1/2021,Laurens,1.364454373
7/2/2021,Laurens,1.376287347
7/3/2021,Laurens,1.382540617
7/4/2021,Laurens,1.387009177
7/5/2021,Laurens,1.392353414
7/6/2021,Laurens,1.399154508
7/7/2021,Laurens,1.404273712
7/8/2021,Laurens,1.418110291
7/9/2021,Laurens,1.419502041
7/10/2021,Laurens,1.418987937
7/11/2021,Laurens,1.413919954
7/12/2021,Laurens,1.40771913
7/13/2021,Laurens,1.397540219
7/14/2021,Laurens,1.387868538
7/15/2021,Laurens,1.376842664
7/16/2021,Laurens,1.362833573
7/17/2021,Laurens,1.396186348
7/18/2021,Laurens,1.400069171
7/19/2021,Laurens,1.40406883
7/20/2021,Laurens,1.409356851
7/21/2021,Laurens,1.411853382
7/22/2021,Laurens,1.412126235
7/23/2021,Laurens,1.4096744
7/24/2021,Laurens,1.404735998
7/25/2021,Laurens,1.392912442
7/26/2021,Laurens,1.376986994
7/27/2021,Laurens,1.360434015
7/28/2021,Laurens,1.343468573
7/29/2021,Laurens,1.326974201
7/30/2021,Laurens,1.310121502
7/31/2021,Laurens,1.295311492
8/1/2021,Laurens,1.280836377
8/2/2021,Laurens,1.268201194
8/3/2021,Laurens,1.255686468
8/4/2021,Laurens,1.243053362
8/5/2021,Laurens,1.23044546
8/6/2021,Laurens,1.219964236
8/7/2021,Laurens,1.211032429
8/8/2021,Laurens,1.201653151
8/9/2021,Laurens,1.191859645
8/10/2021,Laurens,1.183813642
8/11/2021,Laurens,1.210304145
8/12/2021,Laurens,1.205691189
8/13/2021,Laurens,1.199047835
8/14/2021,Laurens,1.192148346
8/15/2021,Laurens,1.142811464
8/16/2021,Laurens,1.136653462
8/17/2021,Laurens,1.131589289
8/18/2021,Laurens,1.126724236
8/19/2021,Laurens,1.12310628
8/20/2021,Laurens,1.11762105
8/21/2021,Laurens,1.110638003
8/22/2021,Laurens,1.103360714
8/23/2021,Laurens,1.09384818
8/24/2021,Laurens,1.080598639
8/25/2021,Laurens,1.066212369
8/26/2021,Laurens,1.052659292
8/27/2021,Laurens,1.039216087
8/28/2021,Laurens,1.02717408
8/29/2021,Laurens,1.017783396
8/30/2021,Laurens,1.010845922
8/31/2021,Laurens,1.005887946
9/1/2021,Laurens,1.002576412
9/2/2021,Laurens,1.002734895
9/3/2021,Laurens,1.005912668
9/4/2021,Laurens,1.009771809
9/5/2021,Laurens,1.01236969
9/6/2021,Laurens,1.012205506
9/7/2021,Laurens,1.009416329
9/8/2021,Laurens,1.003225844
9/9/2021,Laurens,0.992347556
9/10/2021,Laurens,0.976798211
9/11/2021,Laurens,0.957750217
9/12/2021,Laurens,0.936687104
9/13/2021,Laurens,0.916087101
9/14/2021,Laurens,0.895889316
9/15/2021,Laurens,0.878591997
9/16/2021,Laurens,0.864276776
9/17/2021,Laurens,0.854576881
9/18/2021,Laurens,0.849760758
9/19/2021,Laurens,0.851451319
9/20/2021,Laurens,0.857301421
9/21/2021,Laurens,0.866408234
9/22/2021,Laurens,0.877572984
9/23/2021,Laurens,0.888006618
9/24/2021,Laurens,0.896808844
9/25/2021,Laurens,0.902502
9/26/2021,Laurens,0.906793619
9/27/2021,Laurens,0.907927752
9/28/2021,Laurens,0.904288802
9/29/2021,Laurens,0.897308979
9/30/2021,Laurens,0.888484602
10/1/2021,Laurens,0.878959645
10/2/2021,Laurens,0.86979236
10/3/2021,Laurens,0.862603282
10/4/2021,Laurens,0.857687866
10/5/2021,Laurens,0.854468541
10/6/2021,Laurens,0.851893349
10/7/2021,Laurens,0.85184015
10/8/2021,Laurens,0.853198728
10/9/2021,Laurens,0.856246044
10/10/2021,Laurens,0.859091911
10/11/2021,Laurens,0.860946539
10/12/2021,Laurens,0.862520895
10/13/2021,Laurens,0.861159395
10/14/2021,Laurens,0.85941989
10/15/2021,Laurens,0.856708534
10/16/2021,Laurens,0.854593284
10/17/2021,Laurens,0.852464222
10/18/2021,Laurens,0.853156813
10/19/2021,Laurens,0.85749892
10/20/2021,Laurens,0.864401061
10/21/2021,Laurens,0.872911382
10/22/2021,Laurens,0.882461887
10/23/2021,Laurens,0.8928368
10/24/2021,Laurens,0.903564976
10/25/2021,Laurens,0.915706848
10/26/2021,Laurens,0.927756456
10/27/2021,Laurens,0.938775802
10/28/2021,Laurens,0.945672051
10/29/2021,Laurens,0.948078813
10/30/2021,Laurens,0.945330419
10/31/2021,Laurens,0.936857193
11/1/2021,Laurens,0.919701712
11/2/2021,Laurens,0.894035688
11/3/2021,Laurens,0.85901781
11/4/2021,Laurens,0.814774673
11/5/2021,Laurens,0.763274002
11/6/2021,Laurens,0.707007192
11/7/2021,Laurens,0.648861771
11/8/2021,Laurens,0.591313023
11/9/2021,Laurens,0.539379411
11/10/2021,Laurens,0.494522018
11/11/2021,Laurens,0.457509789
11/12/2021,Laurens,0.426435815
11/13/2021,Laurens,0.400873637
11/14/2021,Laurens,0.382117176
11/15/2021,Laurens,0.369013021
11/16/2021,Laurens,0.360421504
11/17/2021,Laurens,0.357286359
11/18/2021,Laurens,0.358210302
11/19/2021,Laurens,0.362053375
11/20/2021,Laurens,0.369451635
11/21/2021,Laurens,0.378976058
11/22/2021,Laurens,0.391215134
11/23/2021,Laurens,0.406355936
11/24/2021,Laurens,0.423638608
11/25/2021,Laurens,0.443712824
11/26/2021,Laurens,0.46456739
11/27/2021,Laurens,0.48716952
11/28/2021,Laurens,0.512587452
11/29/2021,Laurens,0.543304277
11/30/2021,Laurens,0.578263794
12/1/2021,Laurens,0.613747823
12/2/2021,Laurens,0.653876525
12/3/2021,Laurens,0.700771992
12/4/2021,Laurens,0.754857246
12/5/2021,Laurens,0.816758838
12/6/2021,Laurens,0.8895221
12/7/2021,Laurens,0.972234919
12/8/2021,Laurens,1.059242892
12/9/2021,Laurens,1.151570997
12/10/2021,Laurens,1.251593385
12/11/2021,Laurens,1.358986514
12/12/2021,Laurens,1.480454043
12/13/2021,Laurens,1.61402601
12/14/2021,Laurens,1.758666661
12/15/2021,Laurens,1.918804013
12/16/2021,Laurens,2.109527171
12/17/2021,Laurens,2.322578287
12/18/2021,Laurens,2.568669781
12/19/2021,Laurens,2.862547781
12/20/2021,Laurens,3.211638059
12/21/2021,Laurens,3.608259347
12/22/2021,Laurens,4.018739454
12/23/2021,Laurens,4.418438252
12/24/2021,Laurens,4.757931979
12/25/2021,Laurens,4.997070998
12/26/2021,Laurens,5.084153309
12/27/2021,Laurens,5.008133705
12/28/2021,Laurens,4.77766982
12/29/2021,Laurens,4.417699644
12/30/2021,Laurens,3.979666351
12/31/2021,Laurens,3.516855736
1/1/2022,Laurens,3.070311995
1/2/2022,Laurens,2.66296417
1/3/2022,Laurens,2.309394333
1/4/2022,Laurens,2.015019174
1/5/2022,Laurens,1.769729861
1/6/2022,Laurens,1.576317881
1/7/2022,Laurens,1.425212622
1/8/2022,Laurens,1.308667523
1/9/2022,Laurens,1.218493789
1/10/2022,Laurens,1.150627119
1/11/2022,Laurens,1.100358099
1/12/2022,Laurens,1.065671686
1/13/2022,Laurens,1.040414049
1/14/2022,Laurens,1.023081819
1/15/2022,Laurens,1.008875743
1/16/2022,Laurens,0.995446509
1/17/2022,Laurens,0.982576275
1/18/2022,Laurens,0.968892765
1/19/2022,Laurens,0.95446907
1/20/2022,Laurens,0.937984318
1/21/2022,Laurens,0.920084307
1/22/2022,Laurens,0.899340038
1/23/2022,Laurens,0.876189133
1/24/2022,Laurens,0.852221343
1/25/2022,Laurens,0.827114285
1/26/2022,Laurens,0.801524306
1/27/2022,Laurens,0.777713753
1/28/2022,Laurens,0.75432123
1/29/2022,Laurens,0.732201622
1/30/2022,Laurens,0.712433875
1/31/2022,Laurens,0.695231512
2/1/2022,Laurens,0.681959533
2/2/2022,Laurens,0.672678055
2/3/2022,Laurens,0.667477431
2/4/2022,Laurens,0.666908402
2/5/2022,Laurens,0.670840012
2/6/2022,Laurens,0.679489553
2/7/2022,Laurens,0.693061921
2/8/2022,Laurens,0.710399369
2/9/2022,Laurens,0.730533377
2/10/2022,Laurens,0.751647465
2/11/2022,Laurens,0.771311407
2/12/2022,Laurens,0.7866637
2/13/2022,Laurens,0.796287872
2/14/2022,Laurens,0.801018434
2/15/2022,Laurens,0.800833269
2/16/2022,Laurens,0.796202641
2/17/2022,Laurens,0.785209907
2/18/2022,Laurens,0.768653603
2/19/2022,Laurens,0.749512023
2/20/2022,Laurens,0.729157429
2/21/2022,Laurens,0.709772166
2/22/2022,Laurens,0.693611561
2/23/2022,Laurens,0.681549938
2/24/2022,Laurens,0.675054831
2/25/2022,Laurens,0.673084565
2/26/2022,Laurens,0.675402917
2/27/2022,Laurens,0.680582775
2/28/2022,Laurens,0.688745165
3/1/2022,Laurens,0.69821261
3/2/2022,Laurens,0.709044412
3/3/2022,Laurens,0.721215597
3/4/2022,Laurens,0.732904273
3/5/2022,Laurens,0.744838634
3/6/2022,Laurens,0.756155624
3/7/2022,Laurens,0.767565153
3/8/2022,Laurens,0.780422198
3/9/2022,Laurens,0.794274479
3/10/2022,Laurens,0.810164022
3/11/2022,Laurens,0.82818471
3/12/2022,Laurens,0.84979577
3/13/2022,Laurens,0.875017269
3/14/2022,Laurens,0.904113079
3/15/2022,Laurens,0.933642923
3/16/2022,Laurens,0.962381687
3/17/2022,Laurens,0.989077882
3/18/2022,Laurens,1.011939341
3/19/2022,Laurens,1.032545902
3/20/2022,Laurens,1.048323097
3/21/2022,Laurens,1.059199681
3/22/2022,Laurens,1.062822529
3/23/2022,Laurens,1.060853985
3/24/2022,Laurens,1.050573213
3/25/2022,Laurens,1.03477148
3/26/2022,Laurens,1.015265353
3/27/2022,Laurens,0.996680401
3/28/2022,Laurens,0.975765491
3/29/2022,Laurens,0.956489796
3/30/2022,Laurens,0.940066806
3/31/2022,Laurens,0.925317798
4/1/2022,Laurens,0.912157295
4/2/2022,Laurens,0.901603696
4/3/2022,Laurens,0.89602538
4/4/2022,Laurens,0.894918539
4/5/2022,Laurens,0.899580159
4/6/2022,Laurens,0.908826943
4/7/2022,Laurens,0.923109933
4/8/2022,Laurens,0.940935728
4/9/2022,Laurens,0.964032796
4/10/2022,Laurens,0.98975171
4/11/2022,Laurens,1.01714837
4/12/2022,Laurens,1.045995673
4/13/2022,Laurens,1.079481428
4/14/2022,Laurens,1.117814334
4/15/2022,Laurens,1.156229939
4/16/2022,Laurens,1.196211385
4/17/2022,Laurens,1.23620465
4/18/2022,Laurens,1.27741216
4/19/2022,Laurens,1.317354261
4/20/2022,Laurens,1.357653878
4/21/2022,Laurens,1.393760768
4/22/2022,Laurens,1.416105079
4/23/2022,Laurens,1.432947326
4/24/2022,Laurens,1.440805955
4/25/2022,Laurens,1.440311237
4/26/2022,Laurens,1.428206999
4/27/2022,Laurens,1.408759093
4/28/2022,Laurens,1.382488679
4/29/2022,Laurens,1.351725757
4/30/2022,Laurens,1.321037949
5/1/2022,Laurens,1.292125885
5/2/2022,Laurens,1.267650628
5/3/2022,Laurens,1.245698812
5/4/2022,Laurens,1.229599952
5/5/2022,Laurens,1.220321131
5/6/2022,Laurens,1.21638085
5/7/2022,Laurens,1.219199997
5/8/2022,Laurens,1.2290274
5/9/2022,Laurens,1.245091011
5/10/2022,Laurens,1.263325868
5/11/2022,Laurens,1.282234861
5/12/2022,Laurens,1.299153058
5/13/2022,Laurens,1.311907825
5/14/2022,Laurens,1.318110831
5/15/2022,Laurens,1.316325804
5/16/2022,Laurens,1.307763754
5/17/2022,Laurens,1.292794348
5/18/2022,Laurens,1.276297315
5/19/2022,Laurens,1.258700672
5/20/2022,Laurens,1.240085758
5/21/2022,Laurens,1.224297472
5/22/2022,Laurens,1.213085165
5/23/2022,Laurens,1.205331136
5/24/2022,Laurens,1.200398812
5/25/2022,Laurens,1.199531939
5/26/2022,Laurens,1.20027188
5/27/2022,Laurens,1.203233826
5/28/2022,Laurens,1.205284445
5/29/2022,Laurens,1.205018779
5/30/2022,Laurens,1.20226223
5/31/2022,Laurens,1.198493335
6/1/2022,Laurens,1.192016672
6/2/2022,Laurens,1.182594401
6/3/2022,Laurens,1.170706036
6/4/2022,Laurens,1.15637214
6/5/2022,Laurens,1.14322396
6/6/2022,Laurens,1.132168367
6/7/2022,Laurens,1.123645463
6/8/2022,Laurens,1.117155882
6/9/2022,Laurens,1.111702325
6/10/2022,Laurens,1.107035303
6/11/2022,Laurens,1.101805393
6/12/2022,Laurens,1.094974309
6/13/2022,Laurens,1.08656822
6/14/2022,Laurens,1.078752695
6/15/2022,Laurens,1.068235118
6/16/2022,Laurens,1.059476944
6/17/2022,Laurens,1.051551227
6/18/2022,Laurens,1.047042843
6/19/2022,Laurens,1.046296817
6/20/2022,Laurens,1.051704127
6/21/2022,Laurens,1.063036844
6/22/2022,Laurens,1.082634353
6/23/2022,Laurens,1.11023588
6/24/2022,Laurens,1.146173811
6/25/2022,Laurens,1.191192892
6/26/2022,Laurens,1.24086256
6/27/2022,Laurens,1.291034918
