date,county,state,fips,cases,deaths
2023-01-20,Marlboro,South Carolina,45069,9736,138
2023-01-20,McCormick,South Carolina,45065,2705,42
2023-01-20,Newberry,South Carolina,45071,16184,217
2023-01-20,Oconee,South Carolina,45073,28671,375
2023-01-20,Orangeburg,South Carolina,45075,29094,440
2023-01-20,Pickens,South Carolina,45077,53724,669
2023-01-20,Richland,South Carolina,45079,157475,1017
2023-01-20,Saluda,South Carolina,45081,4494,87
2023-01-20,Spartanburg,South Carolina,45083,114988,1621
2023-01-20,Sumter,South Carolina,45085,34829,425
2023-01-20,Union,South Carolina,45087,9732,164
2023-01-20,Williamsburg,South Carolina,45089,10225,169
2023-01-20,York,South Carolina,45091,94123,797
2023-01-21,Abbeville,South Carolina,45001,7682,95
2023-01-21,Aiken,South Carolina,45003,51279,663
2023-01-21,Allendale,South Carolina,45005,2398,35
2023-01-21,Anderson,South Carolina,45007,68630,1082
2023-01-21,Bamberg,South Carolina,45009,4208,78
2023-01-21,Barnwell,South Carolina,45011,6695,105
2023-01-21,Beaufort,South Carolina,45013,53002,416
2023-01-21,Berkeley,South Carolina,45015,65139,519
2023-01-21,Calhoun,South Carolina,45017,3529,61
2023-01-21,Charleston,South Carolina,45019,136392,1022
2023-01-21,Cherokee,South Carolina,45021,18133,331
2023-01-21,Chester,South Carolina,45023,12433,172
2023-01-21,Chesterfield,South Carolina,45025,14652,216
2023-01-21,Clarendon,South Carolina,45027,10651,173
2023-01-21,Colleton,South Carolina,45029,11147,225
2023-01-21,Darlington,South Carolina,45031,22046,338
2023-01-21,Dillon,South Carolina,45033,11614,154
2023-01-21,Dorchester,South Carolina,45035,69016,548
2023-01-21,Edgefield,South Carolina,45037,8238,100
2023-01-21,Fairfield,South Carolina,45039,7502,113
2023-01-21,Florence,South Carolina,45041,49729,681
2023-01-21,Georgetown,South Carolina,45043,19401,263
2023-01-21,Greenville,South Carolina,45045,203902,2110
2023-01-21,Greenwood,South Carolina,45047,26216,327
2023-01-21,Hampton,South Carolina,45049,5923,90
2023-01-21,Horry,South Carolina,45051,119166,1260
2023-01-21,Jasper,South Carolina,45053,7110,107
2023-01-21,Kershaw,South Carolina,45055,27310,276
2023-01-21,Lancaster,South Carolina,45057,30964,329
2023-01-21,Laurens,South Carolina,45059,22634,320
2023-01-21,Lee,South Carolina,45061,5019,118
2023-01-21,Lexington,South Carolina,45063,121714,940
2023-01-21,Marion,South Carolina,45067,10512,181
2023-01-21,Marlboro,South Carolina,45069,9736,138
2023-01-21,McCormick,South Carolina,45065,2705,42
2023-01-21,Newberry,South Carolina,45071,16184,217
2023-01-21,Oconee,South Carolina,45073,28671,375
2023-01-21,Orangeburg,South Carolina,45075,29094,440
2023-01-21,Pickens,South Carolina,45077,53724,669
2023-01-21,Richland,South Carolina,45079,157475,1017
2023-01-21,Saluda,South Carolina,45081,4494,87
2023-01-21,Spartanburg,South Carolina,45083,114988,1621
2023-01-21,Sumter,South Carolina,45085,34829,425
2023-01-21,Union,South Carolina,45087,9732,164
2023-01-21,Williamsburg,South Carolina,45089,10225,169
2023-01-21,York,South Carolina,45091,94123,797
2023-01-22,Abbeville,South Carolina,45001,7682,95
2023-01-22,Aiken,South Carolina,45003,51279,663
2023-01-22,Allendale,South Carolina,45005,2398,35
2023-01-22,Anderson,South Carolina,45007,68630,1082
2023-01-22,Bamberg,South Carolina,45009,4208,78
2023-01-22,Barnwell,South Carolina,45011,6695,105
2023-01-22,Beaufort,South Carolina,45013,53002,416
2023-01-22,Berkeley,South Carolina,45015,65139,519
2023-01-22,Calhoun,South Carolina,45017,3529,61
2023-01-22,Charleston,South Carolina,45019,136392,1022
2023-01-22,Cherokee,South Carolina,45021,18133,331
2023-01-22,Chester,South Carolina,45023,12433,172
2023-01-22,Chesterfield,South Carolina,45025,14652,216
2023-01-22,Clarendon,South Carolina,45027,10651,173
2023-01-22,Colleton,South Carolina,45029,11147,225
2023-01-22,Darlington,South Carolina,45031,22046,338
2023-01-22,Dillon,South Carolina,45033,11614,154
2023-01-22,Dorchester,South Carolina,45035,69016,548
2023-01-22,Edgefield,South Carolina,45037,8238,100
2023-01-22,Fairfield,South Carolina,45039,7502,113
2023-01-22,Florence,South Carolina,45041,49729,681
2023-01-22,Georgetown,South Carolina,45043,19401,263
2023-01-22,Greenville,South Carolina,45045,203902,2110
2023-01-22,Greenwood,South Carolina,45047,26216,327
2023-01-22,Hampton,South Carolina,45049,5923,90
2023-01-22,Horry,South Carolina,45051,119166,1260
2023-01-22,Jasper,South Carolina,45053,7110,107
2023-01-22,Kershaw,South Carolina,45055,27310,276
2023-01-22,Lancaster,South Carolina,45057,30964,329
2023-01-22,Laurens,South Carolina,45059,22634,320
2023-01-22,Lee,South Carolina,45061,5019,118
2023-01-22,Lexington,South Carolina,45063,121714,940
2023-01-22,Marion,South Carolina,45067,10512,181
2023-01-22,Marlboro,South Carolina,45069,9736,138
2023-01-22,McCormick,South Carolina,45065,2705,42
2023-01-22,Newberry,South Carolina,45071,16184,217
2023-01-22,Oconee,South Carolina,45073,28671,375
2023-01-22,Orangeburg,South Carolina,45075,29094,440
2023-01-22,Pickens,South Carolina,45077,53724,669
2023-01-22,Richland,South Carolina,45079,157475,1017
2023-01-22,Saluda,South Carolina,45081,4494,87
2023-01-22,Spartanburg,South Carolina,45083,114988,1621
2023-01-22,Sumter,South Carolina,45085,34829,425
2023-01-22,Union,South Carolina,45087,9732,164
2023-01-22,Williamsburg,South Carolina,45089,10225,169
2023-01-22,York,South Carolina,45091,94123,797
2023-01-23,Abbeville,South Carolina,45001,7682,95
2023-01-23,Aiken,South Carolina,45003,51279,663
2023-01-23,Allendale,South Carolina,45005,2398,35
2023-01-23,Anderson,South Carolina,45007,68630,1082
2023-01-23,Bamberg,South Carolina,45009,4208,78
2023-01-23,Barnwell,South Carolina,45011,6695,105
2023-01-23,Beaufort,South Carolina,45013,53002,416
2023-01-23,Berkeley,South Carolina,45015,65139,519
2023-01-23,Calhoun,South Carolina,45017,3529,61
2023-01-23,Charleston,South Carolina,45019,136392,1022
2023-01-23,Cherokee,South Carolina,45021,18133,331
2023-01-23,Chester,South Carolina,45023,12433,172
2023-01-23,Chesterfield,South Carolina,45025,14652,216
2023-01-23,Clarendon,South Carolina,45027,10651,173
2023-01-23,Colleton,South Carolina,45029,11147,225
2023-01-23,Darlington,South Carolina,45031,22046,338
2023-01-23,Dillon,South Carolina,45033,11614,154
2023-01-23,Dorchester,South Carolina,45035,69016,548
2023-01-23,Edgefield,South Carolina,45037,8238,100
2023-01-23,Fairfield,South Carolina,45039,7502,113
2023-01-23,Florence,South Carolina,45041,49729,681
2023-01-23,Georgetown,South Carolina,45043,19401,263
2023-01-23,Greenville,South Carolina,45045,203902,2110
2023-01-23,Greenwood,South Carolina,45047,26216,327
2023-01-23,Hampton,South Carolina,45049,5923,90
2023-01-23,Horry,South Carolina,45051,119166,1260
2023-01-23,Jasper,South Carolina,45053,7110,107
2023-01-23,Kershaw,South Carolina,45055,27310,276
2023-01-23,Lancaster,South Carolina,45057,30964,329
2023-01-23,Laurens,South Carolina,45059,22634,320
2023-01-23,Lee,South Carolina,45061,5019,118
2023-01-23,Lexington,South Carolina,45063,121714,940
2023-01-23,Marion,South Carolina,45067,10512,181
2023-01-23,Marlboro,South Carolina,45069,9736,138
2023-01-23,McCormick,South Carolina,45065,2705,42
2023-01-23,Newberry,South Carolina,45071,16184,217
2023-01-23,Oconee,South Carolina,45073,28671,375
2023-01-23,Orangeburg,South Carolina,45075,29094,440
2023-01-23,Pickens,South Carolina,45077,53724,669
2023-01-23,Richland,South Carolina,45079,157475,1017
2023-01-23,Saluda,South Carolina,45081,4494,87
2023-01-23,Spartanburg,South Carolina,45083,114988,1621
2023-01-23,Sumter,South Carolina,45085,34829,425
2023-01-23,Union,South Carolina,45087,9732,164
2023-01-23,Williamsburg,South Carolina,45089,10225,169
2023-01-23,York,South Carolina,45091,94123,797
2023-01-24,Abbeville,South Carolina,45001,7714,95
2023-01-24,Aiken,South Carolina,45003,51510,663
2023-01-24,Allendale,South Carolina,45005,2402,35
2023-01-24,Anderson,South Carolina,45007,68914,1082
2023-01-24,Bamberg,South Carolina,45009,4221,78
2023-01-24,Barnwell,South Carolina,45011,6711,106
2023-01-24,Beaufort,South Carolina,45013,53275,418
2023-01-24,Berkeley,South Carolina,45015,65399,519
2023-01-24,Calhoun,South Carolina,45017,3557,62
2023-01-24,Charleston,South Carolina,45019,136862,1022
2023-01-24,Cherokee,South Carolina,45021,18206,331
2023-01-24,Chester,South Carolina,45023,12479,172
2023-01-24,Chesterfield,South Carolina,45025,14728,216
2023-01-24,Clarendon,South Carolina,45027,10680,173
2023-01-24,Colleton,South Carolina,45029,11218,226
2023-01-24,Darlington,South Carolina,45031,22088,339
2023-01-24,Dillon,South Carolina,45033,11647,154
2023-01-24,Dorchester,South Carolina,45035,69370,548
2023-01-24,Edgefield,South Carolina,45037,8267,100
2023-01-24,Fairfield,South Carolina,45039,7524,113
2023-01-24,Florence,South Carolina,45041,49940,682
2023-01-24,Georgetown,South Carolina,45043,19484,263
2023-01-24,Greenville,South Carolina,45045,204588,2111
2023-01-24,Greenwood,South Carolina,45047,26445,327
2023-01-24,Hampton,South Carolina,45049,5948,90
2023-01-24,Horry,South Carolina,45051,119509,1263
2023-01-24,Jasper,South Carolina,45053,7162,107
2023-01-24,Kershaw,South Carolina,45055,27443,276
2023-01-24,Lancaster,South Carolina,45057,31094,329
2023-01-24,Laurens,South Carolina,45059,22760,320
2023-01-24,Lee,South Carolina,45061,5040,118
2023-01-24,Lexington,South Carolina,45063,122042,944
2023-01-24,Marion,South Carolina,45067,10554,181
2023-01-24,Marlboro,South Carolina,45069,9769,138
2023-01-24,McCormick,South Carolina,45065,2724,42
2023-01-24,Newberry,South Carolina,45071,16233,217
2023-01-24,Oconee,South Carolina,45073,28754,375
2023-01-24,Orangeburg,South Carolina,45075,29226,443
2023-01-24,Pickens,South Carolina,45077,53927,670
2023-01-24,Richland,South Carolina,45079,158092,1017
2023-01-24,Saluda,South Carolina,45081,4511,87
2023-01-24,Spartanburg,South Carolina,45083,115500,1621
2023-01-24,Sumter,South Carolina,45085,35021,425
2023-01-24,Union,South Carolina,45087,9777,164
2023-01-24,Williamsburg,South Carolina,45089,10253,169
2023-01-24,York,South Carolina,45091,94451,797
2023-01-25,Abbeville,South Carolina,45001,7714,95
2023-01-25,Aiken,South Carolina,45003,51510,663
2023-01-25,Allendale,South Carolina,45005,2402,35
2023-01-25,Anderson,South Carolina,45007,68914,1082
2023-01-25,Bamberg,South Carolina,45009,4221,78
2023-01-25,Barnwell,South Carolina,45011,6711,106
2023-01-25,Beaufort,South Carolina,45013,53275,418
2023-01-25,Berkeley,South Carolina,45015,65399,519
2023-01-25,Calhoun,South Carolina,45017,3557,62
2023-01-25,Charleston,South Carolina,45019,136862,1022
2023-01-25,Cherokee,South Carolina,45021,18206,331
2023-01-25,Chester,South Carolina,45023,12479,172
2023-01-25,Chesterfield,South Carolina,45025,14728,216
2023-01-25,Clarendon,South Carolina,45027,10680,173
2023-01-25,Colleton,South Carolina,45029,11218,226
2023-01-25,Darlington,South Carolina,45031,22088,339
2023-01-25,Dillon,South Carolina,45033,11647,154
2023-01-25,Dorchester,South Carolina,45035,69370,548
2023-01-25,Edgefield,South Carolina,45037,8267,100
2023-01-25,Fairfield,South Carolina,45039,7524,113
2023-01-25,Florence,South Carolina,45041,49940,682
2023-01-25,Georgetown,South Carolina,45043,19484,263
2023-01-25,Greenville,South Carolina,45045,204588,2111
2023-01-25,Greenwood,South Carolina,45047,26445,327
2023-01-25,Hampton,South Carolina,45049,5948,90
2023-01-25,Horry,South Carolina,45051,119509,1263
2023-01-25,Jasper,South Carolina,45053,7162,107
2023-01-25,Kershaw,South Carolina,45055,27443,276
2023-01-25,Lancaster,South Carolina,45057,31094,329
2023-01-25,Laurens,South Carolina,45059,22760,320
2023-01-25,Lee,South Carolina,45061,5040,118
2023-01-25,Lexington,South Carolina,45063,122042,944
2023-01-25,Marion,South Carolina,45067,10554,181
2023-01-25,Marlboro,South Carolina,45069,9769,138
2023-01-25,McCormick,South Carolina,45065,2724,42
2023-01-25,Newberry,South Carolina,45071,16233,217
2023-01-25,Oconee,South Carolina,45073,28754,375
2023-01-25,Orangeburg,South Carolina,45075,29226,443
2023-01-25,Pickens,South Carolina,45077,53927,670
2023-01-25,Richland,South Carolina,45079,158092,1017
2023-01-25,Saluda,South Carolina,45081,4511,87
2023-01-25,Spartanburg,South Carolina,45083,115500,1621
2023-01-25,Sumter,South Carolina,45085,35021,425
2023-01-25,Union,South Carolina,45087,9777,164
2023-01-25,Williamsburg,South Carolina,45089,10253,169
2023-01-25,York,South Carolina,45091,94451,797
2023-01-26,Abbeville,South Carolina,45001,7714,95
2023-01-26,Aiken,South Carolina,45003,51510,663
2023-01-26,Allendale,South Carolina,45005,2402,35
2023-01-26,Anderson,South Carolina,45007,68914,1082
2023-01-26,Bamberg,South Carolina,45009,4221,78
2023-01-26,Barnwell,South Carolina,45011,6711,106
2023-01-26,Beaufort,South Carolina,45013,53275,418
2023-01-26,Berkeley,South Carolina,45015,65399,519
2023-01-26,Calhoun,South Carolina,45017,3557,62
2023-01-26,Charleston,South Carolina,45019,136862,1022
2023-01-26,Cherokee,South Carolina,45021,18206,331
2023-01-26,Chester,South Carolina,45023,12479,172
2023-01-26,Chesterfield,South Carolina,45025,14728,216
2023-01-26,Clarendon,South Carolina,45027,10680,173
2023-01-26,Colleton,South Carolina,45029,11218,226
2023-01-26,Darlington,South Carolina,45031,22088,339
2023-01-26,Dillon,South Carolina,45033,11647,154
2023-01-26,Dorchester,South Carolina,45035,69370,548
2023-01-26,Edgefield,South Carolina,45037,8267,100
2023-01-26,Fairfield,South Carolina,45039,7524,113
2023-01-26,Florence,South Carolina,45041,49940,682
2023-01-26,Georgetown,South Carolina,45043,19484,263
2023-01-26,Greenville,South Carolina,45045,204588,2111
2023-01-26,Greenwood,South Carolina,45047,26445,327
2023-01-26,Hampton,South Carolina,45049,5948,90
2023-01-26,Horry,South Carolina,45051,119509,1263
2023-01-26,Jasper,South Carolina,45053,7162,107
2023-01-26,Kershaw,South Carolina,45055,27443,276
2023-01-26,Lancaster,South Carolina,45057,31094,329
2023-01-26,Laurens,South Carolina,45059,22760,320
2023-01-26,Lee,South Carolina,45061,5040,118
2023-01-26,Lexington,South Carolina,45063,122042,944
2023-01-26,Marion,South Carolina,45067,10554,181
2023-01-26,Marlboro,South Carolina,45069,9769,138
2023-01-26,McCormick,South Carolina,45065,2724,42
2023-01-26,Newberry,South Carolina,45071,16233,217
2023-01-26,Oconee,South Carolina,45073,28754,375
2023-01-26,Orangeburg,South Carolina,45075,29226,443
2023-01-26,Pickens,South Carolina,45077,53927,670
2023-01-26,Richland,South Carolina,45079,158092,1017
2023-01-26,Saluda,South Carolina,45081,4511,87
2023-01-26,Spartanburg,South Carolina,45083,115500,1621
2023-01-26,Sumter,South Carolina,45085,35021,425
2023-01-26,Union,South Carolina,45087,9777,164
2023-01-26,Williamsburg,South Carolina,45089,10253,169
2023-01-26,York,South Carolina,45091,94451,797
2023-01-27,Abbeville,South Carolina,45001,7714,95
2023-01-27,Aiken,South Carolina,45003,51510,663
2023-01-27,Allendale,South Carolina,45005,2402,35
2023-01-27,Anderson,South Carolina,45007,68914,1082
2023-01-27,Bamberg,South Carolina,45009,4221,78
2023-01-27,Barnwell,South Carolina,45011,6711,106
2023-01-27,Beaufort,South Carolina,45013,53275,418
2023-01-27,Berkeley,South Carolina,45015,65399,519
2023-01-27,Calhoun,South Carolina,45017,3557,62
2023-01-27,Charleston,South Carolina,45019,136862,1022
2023-01-27,Cherokee,South Carolina,45021,18206,331
2023-01-27,Chester,South Carolina,45023,12479,172
2023-01-27,Chesterfield,South Carolina,45025,14728,216
2023-01-27,Clarendon,South Carolina,45027,10680,173
2023-01-27,Colleton,South Carolina,45029,11218,226
2023-01-27,Darlington,South Carolina,45031,22088,339
2023-01-27,Dillon,South Carolina,45033,11647,154
2023-01-27,Dorchester,South Carolina,45035,69370,548
2023-01-27,Edgefield,South Carolina,45037,8267,100
2023-01-27,Fairfield,South Carolina,45039,7524,113
2023-01-27,Florence,South Carolina,45041,49940,682
2023-01-27,Georgetown,South Carolina,45043,19484,263
2023-01-27,Greenville,South Carolina,45045,204588,2111
2023-01-27,Greenwood,South Carolina,45047,26445,327
2023-01-27,Hampton,South Carolina,45049,5948,90
2023-01-27,Horry,South Carolina,45051,119509,1263
2023-01-27,Jasper,South Carolina,45053,7162,107
2023-01-27,Kershaw,South Carolina,45055,27443,276
2023-01-27,Lancaster,South Carolina,45057,31094,329
2023-01-27,Laurens,South Carolina,45059,22760,320
2023-01-27,Lee,South Carolina,45061,5040,118
2023-01-27,Lexington,South Carolina,45063,122042,944
2023-01-27,Marion,South Carolina,45067,10554,181
2023-01-27,Marlboro,South Carolina,45069,9769,138
2023-01-27,McCormick,South Carolina,45065,2724,42
2023-01-27,Newberry,South Carolina,45071,16233,217
2023-01-27,Oconee,South Carolina,45073,28754,375
2023-01-27,Orangeburg,South Carolina,45075,29226,443
2023-01-27,Pickens,South Carolina,45077,53927,670
2023-01-27,Richland,South Carolina,45079,158092,1017
2023-01-27,Saluda,South Carolina,45081,4511,87
2023-01-27,Spartanburg,South Carolina,45083,115500,1621
2023-01-27,Sumter,South Carolina,45085,35021,425
2023-01-27,Union,South Carolina,45087,9777,164
2023-01-27,Williamsburg,South Carolina,45089,10253,169
2023-01-27,York,South Carolina,45091,94451,797
2023-01-28,Abbeville,South Carolina,45001,7714,95
2023-01-28,Aiken,South Carolina,45003,51510,663
2023-01-28,Allendale,South Carolina,45005,2402,35
2023-01-28,Anderson,South Carolina,45007,68914,1082
2023-01-28,Bamberg,South Carolina,45009,4221,78
2023-01-28,Barnwell,South Carolina,45011,6711,106
2023-01-28,Beaufort,South Carolina,45013,53275,418
2023-01-28,Berkeley,South Carolina,45015,65399,519
2023-01-28,Calhoun,South Carolina,45017,3557,62
2023-01-28,Charleston,South Carolina,45019,136862,1022
2023-01-28,Cherokee,South Carolina,45021,18206,331
2023-01-28,Chester,South Carolina,45023,12479,172
2023-01-28,Chesterfield,South Carolina,45025,14728,216
2023-01-28,Clarendon,South Carolina,45027,10680,173
2023-01-28,Colleton,South Carolina,45029,11218,226
2023-01-28,Darlington,South Carolina,45031,22088,339
2023-01-28,Dillon,South Carolina,45033,11647,154
2023-01-28,Dorchester,South Carolina,45035,69370,548
2023-01-28,Edgefield,South Carolina,45037,8267,100
2023-01-28,Fairfield,South Carolina,45039,7524,113
2023-01-28,Florence,South Carolina,45041,49940,682
2023-01-28,Georgetown,South Carolina,45043,19484,263
2023-01-28,Greenville,South Carolina,45045,204588,2111
2023-01-28,Greenwood,South Carolina,45047,26445,327
2023-01-28,Hampton,South Carolina,45049,5948,90
2023-01-28,Horry,South Carolina,45051,119509,1263
2023-01-28,Jasper,South Carolina,45053,7162,107
2023-01-28,Kershaw,South Carolina,45055,27443,276
2023-01-28,Lancaster,South Carolina,45057,31094,329
2023-01-28,Laurens,South Carolina,45059,22760,320
2023-01-28,Lee,South Carolina,45061,5040,118
2023-01-28,Lexington,South Carolina,45063,122042,944
2023-01-28,Marion,South Carolina,45067,10554,181
2023-01-28,Marlboro,South Carolina,45069,9769,138
2023-01-28,McCormick,South Carolina,45065,2724,42
2023-01-28,Newberry,South Carolina,45071,16233,217
2023-01-28,Oconee,South Carolina,45073,28754,375
2023-01-28,Orangeburg,South Carolina,45075,29226,443
2023-01-28,Pickens,South Carolina,45077,53927,670
2023-01-28,Richland,South Carolina,45079,158092,1017
2023-01-28,Saluda,South Carolina,45081,4511,87
2023-01-28,Spartanburg,South Carolina,45083,115500,1621
2023-01-28,Sumter,South Carolina,45085,35021,425
2023-01-28,Union,South Carolina,45087,9777,164
2023-01-28,Williamsburg,South Carolina,45089,10253,169
2023-01-28,York,South Carolina,45091,94451,797
2023-01-29,Abbeville,South Carolina,45001,7714,95
2023-01-29,Aiken,South Carolina,45003,51510,663
2023-01-29,Allendale,South Carolina,45005,2402,35
2023-01-29,Anderson,South Carolina,45007,68914,1082
2023-01-29,Bamberg,South Carolina,45009,4221,78
2023-01-29,Barnwell,South Carolina,45011,6711,106
2023-01-29,Beaufort,South Carolina,45013,53275,418
2023-01-29,Berkeley,South Carolina,45015,65399,519
2023-01-29,Calhoun,South Carolina,45017,3557,62
2023-01-29,Charleston,South Carolina,45019,136862,1022
2023-01-29,Cherokee,South Carolina,45021,18206,331
2023-01-29,Chester,South Carolina,45023,12479,172
2023-01-29,Chesterfield,South Carolina,45025,14728,216
2023-01-29,Clarendon,South Carolina,45027,10680,173
2023-01-29,Colleton,South Carolina,45029,11218,226
2023-01-29,Darlington,South Carolina,45031,22088,339
2023-01-29,Dillon,South Carolina,45033,11647,154
2023-01-29,Dorchester,South Carolina,45035,69370,548
2023-01-29,Edgefield,South Carolina,45037,8267,100
2023-01-29,Fairfield,South Carolina,45039,7524,113
2023-01-29,Florence,South Carolina,45041,49940,682
2023-01-29,Georgetown,South Carolina,45043,19484,263
2023-01-29,Greenville,South Carolina,45045,204588,2111
2023-01-29,Greenwood,South Carolina,45047,26445,327
2023-01-29,Hampton,South Carolina,45049,5948,90
2023-01-29,Horry,South Carolina,45051,119509,1263
2023-01-29,Jasper,South Carolina,45053,7162,107
2023-01-29,Kershaw,South Carolina,45055,27443,276
2023-01-29,Lancaster,South Carolina,45057,31094,329
2023-01-29,Laurens,South Carolina,45059,22760,320
2023-01-29,Lee,South Carolina,45061,5040,118
2023-01-29,Lexington,South Carolina,45063,122042,944
2023-01-29,Marion,South Carolina,45067,10554,181
2023-01-29,Marlboro,South Carolina,45069,9769,138
2023-01-29,McCormick,South Carolina,45065,2724,42
2023-01-29,Newberry,South Carolina,45071,16233,217
2023-01-29,Oconee,South Carolina,45073,28754,375
2023-01-29,Orangeburg,South Carolina,45075,29226,443
2023-01-29,Pickens,South Carolina,45077,53927,670
2023-01-29,Richland,South Carolina,45079,158092,1017
2023-01-29,Saluda,South Carolina,45081,4511,87
2023-01-29,Spartanburg,South Carolina,45083,115500,1621
2023-01-29,Sumter,South Carolina,45085,35021,425
2023-01-29,Union,South Carolina,45087,9777,164
2023-01-29,Williamsburg,South Carolina,45089,10253,169
2023-01-29,York,South Carolina,45091,94451,797
2023-01-30,Abbeville,South Carolina,45001,7714,95
2023-01-30,Aiken,South Carolina,45003,51510,663
2023-01-30,Allendale,South Carolina,45005,2402,35
2023-01-30,Anderson,South Carolina,45007,68914,1082
2023-01-30,Bamberg,South Carolina,45009,4221,78
2023-01-30,Barnwell,South Carolina,45011,6711,106
2023-01-30,Beaufort,South Carolina,45013,53275,418
2023-01-30,Berkeley,South Carolina,45015,65399,519
2023-01-30,Calhoun,South Carolina,45017,3557,62
2023-01-30,Charleston,South Carolina,45019,136862,1022
2023-01-30,Cherokee,South Carolina,45021,18206,331
2023-01-30,Chester,South Carolina,45023,12479,172
2023-01-30,Chesterfield,South Carolina,45025,14728,216
2023-01-30,Clarendon,South Carolina,45027,10680,173
2023-01-30,Colleton,South Carolina,45029,11218,226
2023-01-30,Darlington,South Carolina,45031,22088,339
2023-01-30,Dillon,South Carolina,45033,11647,154
2023-01-30,Dorchester,South Carolina,45035,69370,548
2023-01-30,Edgefield,South Carolina,45037,8267,100
2023-01-30,Fairfield,South Carolina,45039,7524,113
2023-01-30,Florence,South Carolina,45041,49940,682
2023-01-30,Georgetown,South Carolina,45043,19484,263
2023-01-30,Greenville,South Carolina,45045,204588,2111
2023-01-30,Greenwood,South Carolina,45047,26445,327
2023-01-30,Hampton,South Carolina,45049,5948,90
2023-01-30,Horry,South Carolina,45051,119509,1263
2023-01-30,Jasper,South Carolina,45053,7162,107
2023-01-30,Kershaw,South Carolina,45055,27443,276
2023-01-30,Lancaster,South Carolina,45057,31094,329
2023-01-30,Laurens,South Carolina,45059,22760,320
2023-01-30,Lee,South Carolina,45061,5040,118
2023-01-30,Lexington,South Carolina,45063,122042,944
2023-01-30,Marion,South Carolina,45067,10554,181
2023-01-30,Marlboro,South Carolina,45069,9769,138
2023-01-30,McCormick,South Carolina,45065,2724,42
2023-01-30,Newberry,South Carolina,45071,16233,217
2023-01-30,Oconee,South Carolina,45073,28754,375
2023-01-30,Orangeburg,South Carolina,45075,29226,443
2023-01-30,Pickens,South Carolina,45077,53927,670
2023-01-30,Richland,South Carolina,45079,158092,1017
2023-01-30,Saluda,South Carolina,45081,4511,87
2023-01-30,Spartanburg,South Carolina,45083,115500,1621
2023-01-30,Sumter,South Carolina,45085,35021,425
2023-01-30,Union,South Carolina,45087,9777,164
2023-01-30,Williamsburg,South Carolina,45089,10253,169
2023-01-30,York,South Carolina,45091,94451,797
2023-01-31,Abbeville,South Carolina,45001,7747,95
2023-01-31,Aiken,South Carolina,45003,51703,663
2023-01-31,Allendale,South Carolina,45005,2408,35
2023-01-31,Anderson,South Carolina,45007,69146,1082
2023-01-31,Bamberg,South Carolina,45009,4243,78
2023-01-31,Barnwell,South Carolina,45011,6737,106
2023-01-31,Beaufort,South Carolina,45013,53501,418
2023-01-31,Berkeley,South Carolina,45015,65636,519
2023-01-31,Calhoun,South Carolina,45017,3566,62
2023-01-31,Charleston,South Carolina,45019,137226,1022
2023-01-31,Cherokee,South Carolina,45021,18275,331
2023-01-31,Chester,South Carolina,45023,12541,172
2023-01-31,Chesterfield,South Carolina,45025,14772,216
2023-01-31,Clarendon,South Carolina,45027,10714,173
2023-01-31,Colleton,South Carolina,45029,11284,226
2023-01-31,Darlington,South Carolina,45031,22135,339
2023-01-31,Dillon,South Carolina,45033,11674,154
2023-01-31,Dorchester,South Carolina,45035,69669,548
2023-01-31,Edgefield,South Carolina,45037,8289,100
2023-01-31,Fairfield,South Carolina,45039,7547,113
2023-01-31,Florence,South Carolina,45041,50105,682
2023-01-31,Georgetown,South Carolina,45043,19555,263
2023-01-31,Greenville,South Carolina,45045,205093,2111
2023-01-31,Greenwood,South Carolina,45047,26537,327
2023-01-31,Hampton,South Carolina,45049,5978,90
2023-01-31,Horry,South Carolina,45051,119794,1263
2023-01-31,Jasper,South Carolina,45053,7194,107
2023-01-31,Kershaw,South Carolina,45055,27575,276
2023-01-31,Lancaster,South Carolina,45057,31205,329
2023-01-31,Laurens,South Carolina,45059,22817,320
2023-01-31,Lee,South Carolina,45061,5059,118
2023-01-31,Lexington,South Carolina,45063,122432,944
2023-01-31,Marion,South Carolina,45067,10594,181
2023-01-31,Marlboro,South Carolina,45069,9805,138
2023-01-31,McCormick,South Carolina,45065,2729,42
2023-01-31,Newberry,South Carolina,45071,16301,217
2023-01-31,Oconee,South Carolina,45073,28849,375
2023-01-31,Orangeburg,South Carolina,45075,29325,443
2023-01-31,Pickens,South Carolina,45077,54107,670
2023-01-31,Richland,South Carolina,45079,158625,1017
2023-01-31,Saluda,South Carolina,45081,4566,87
2023-01-31,Spartanburg,South Carolina,45083,115899,1621
2023-01-31,Sumter,South Carolina,45085,35186,425
2023-01-31,Union,South Carolina,45087,9816,164
2023-01-31,Unknown,South Carolina,NA,5939,0
2023-01-31,Williamsburg,South Carolina,45089,10279,169
2023-01-31,York,South Carolina,45091,94720,797
2023-02-01,Abbeville,South Carolina,45001,7747,95
2023-02-01,Aiken,South Carolina,45003,51703,663
2023-02-01,Allendale,South Carolina,45005,2408,35
2023-02-01,Anderson,South Carolina,45007,69146,1082
2023-02-01,Bamberg,South Carolina,45009,4243,78
2023-02-01,Barnwell,South Carolina,45011,6737,106
2023-02-01,Beaufort,South Carolina,45013,53501,418
2023-02-01,Berkeley,South Carolina,45015,65636,519
2023-02-01,Calhoun,South Carolina,45017,3566,62
