date,county,state,fips,cases,deaths
2022-01-27,Oconee,South Carolina,45073,21885,277
2022-01-27,Orangeburg,South Carolina,45075,21470,354
2022-01-27,Pickens,South Carolina,45077,41815,530
2022-01-27,Richland,South Carolina,45079,110423,820
2022-01-27,Saluda,South Carolina,45081,3671,63
2022-01-27,Spartanburg,South Carolina,45083,87762,1326
2022-01-27,Sumter,South Carolina,45085,25205,327
2022-01-27,Union,South Carolina,45087,7030,120
2022-01-27,Williamsburg,South Carolina,45089,7808,132
2022-01-27,York,South Carolina,45091,70055,556
2022-01-28,Abbeville,South Carolina,45001,6104,57
2022-01-28,Aiken,South Carolina,45003,37880,383
2022-01-28,Allendale,South Carolina,45005,1944,22
2022-01-28,Anderson,South Carolina,45007,54138,857
2022-01-28,Bamberg,South Carolina,45009,3209,66
2022-01-28,Barnwell,South Carolina,45011,5439,88
2022-01-28,Beaufort,South Carolina,45013,39258,336
2022-01-28,Berkeley,South Carolina,45015,47896,384
2022-01-28,Calhoun,South Carolina,45017,2587,54
2022-01-28,Charleston,South Carolina,45019,103499,796
2022-01-28,Cherokee,South Carolina,45021,13562,281
2022-01-28,Chester,South Carolina,45023,9176,128
2022-01-28,Chesterfield,South Carolina,45025,10638,167
2022-01-28,Clarendon,South Carolina,45027,7787,141
2022-01-28,Colleton,South Carolina,45029,8125,198
2022-01-28,Darlington,South Carolina,45031,17304,269
2022-01-28,Dillon,South Carolina,45033,9093,128
2022-01-28,Dorchester,South Carolina,45035,52125,414
2022-01-28,Edgefield,South Carolina,45037,6122,60
2022-01-28,Fairfield,South Carolina,45039,5444,97
2022-01-28,Florence,South Carolina,45041,38638,568
2022-01-28,Georgetown,South Carolina,45043,14314,200
2022-01-28,Greenville,South Carolina,45045,159827,1632
2022-01-28,Greenwood,South Carolina,45047,20142,252
2022-01-28,Hampton,South Carolina,45049,4655,76
2022-01-28,Horry,South Carolina,45051,88354,997
2022-01-28,Jasper,South Carolina,45053,5472,83
2022-01-28,Kershaw,South Carolina,45055,19293,223
2022-01-28,Lancaster,South Carolina,45057,22702,255
2022-01-28,Laurens,South Carolina,45059,17143,251
2022-01-28,Lee,South Carolina,45061,3995,85
2022-01-28,Lexington,South Carolina,45063,87809,755
2022-01-28,Marion,South Carolina,45067,8087,150
2022-01-28,Marlboro,South Carolina,45069,7153,89
2022-01-28,McCormick,South Carolina,45065,2030,34
2022-01-28,Newberry,South Carolina,45071,12174,155
2022-01-28,Oconee,South Carolina,45073,22224,283
2022-01-28,Orangeburg,South Carolina,45075,21687,355
2022-01-28,Pickens,South Carolina,45077,42484,535
2022-01-28,Richland,South Carolina,45079,111938,825
2022-01-28,Saluda,South Carolina,45081,3703,63
2022-01-28,Spartanburg,South Carolina,45083,88610,1331
2022-01-28,Sumter,South Carolina,45085,25462,329
2022-01-28,Union,South Carolina,45087,7087,121
2022-01-28,Williamsburg,South Carolina,45089,7865,132
2022-01-28,York,South Carolina,45091,70938,561
2022-01-29,Abbeville,South Carolina,45001,6104,57
2022-01-29,Aiken,South Carolina,45003,37880,383
2022-01-29,Allendale,South Carolina,45005,1944,22
2022-01-29,Anderson,South Carolina,45007,54138,857
2022-01-29,Bamberg,South Carolina,45009,3209,66
2022-01-29,Barnwell,South Carolina,45011,5439,88
2022-01-29,Beaufort,South Carolina,45013,39258,336
2022-01-29,Berkeley,South Carolina,45015,47896,384
2022-01-29,Calhoun,South Carolina,45017,2587,54
2022-01-29,Charleston,South Carolina,45019,103499,796
2022-01-29,Cherokee,South Carolina,45021,13562,281
2022-01-29,Chester,South Carolina,45023,9176,128
2022-01-29,Chesterfield,South Carolina,45025,10638,167
2022-01-29,Clarendon,South Carolina,45027,7787,141
2022-01-29,Colleton,South Carolina,45029,8125,198
2022-01-29,Darlington,South Carolina,45031,17304,269
2022-01-29,Dillon,South Carolina,45033,9093,128
2022-01-29,Dorchester,South Carolina,45035,52125,414
2022-01-29,Edgefield,South Carolina,45037,6122,60
2022-01-29,Fairfield,South Carolina,45039,5444,97
2022-01-29,Florence,South Carolina,45041,38638,568
2022-01-29,Georgetown,South Carolina,45043,14314,200
2022-01-29,Greenville,South Carolina,45045,159827,1632
2022-01-29,Greenwood,South Carolina,45047,20142,252
2022-01-29,Hampton,South Carolina,45049,4655,76
2022-01-29,Horry,South Carolina,45051,88354,997
2022-01-29,Jasper,South Carolina,45053,5472,83
2022-01-29,Kershaw,South Carolina,45055,19293,223
2022-01-29,Lancaster,South Carolina,45057,22702,255
2022-01-29,Laurens,South Carolina,45059,17143,251
2022-01-29,Lee,South Carolina,45061,3995,85
2022-01-29,Lexington,South Carolina,45063,87809,755
2022-01-29,Marion,South Carolina,45067,8087,150
2022-01-29,Marlboro,South Carolina,45069,7153,89
2022-01-29,McCormick,South Carolina,45065,2030,34
2022-01-29,Newberry,South Carolina,45071,12174,155
2022-01-29,Oconee,South Carolina,45073,22224,283
2022-01-29,Orangeburg,South Carolina,45075,21687,355
2022-01-29,Pickens,South Carolina,45077,42484,535
2022-01-29,Richland,South Carolina,45079,111938,825
2022-01-29,Saluda,South Carolina,45081,3703,63
2022-01-29,Spartanburg,South Carolina,45083,88610,1331
2022-01-29,Sumter,South Carolina,45085,25462,329
2022-01-29,Union,South Carolina,45087,7087,121
2022-01-29,Williamsburg,South Carolina,45089,7865,132
2022-01-29,York,South Carolina,45091,70938,561
2022-01-30,Abbeville,South Carolina,45001,6104,57
2022-01-30,Aiken,South Carolina,45003,37880,383
2022-01-30,Allendale,South Carolina,45005,1944,22
2022-01-30,Anderson,South Carolina,45007,54138,857
2022-01-30,Bamberg,South Carolina,45009,3209,66
2022-01-30,Barnwell,South Carolina,45011,5439,88
2022-01-30,Beaufort,South Carolina,45013,39258,336
2022-01-30,Berkeley,South Carolina,45015,47896,384
2022-01-30,Calhoun,South Carolina,45017,2587,54
2022-01-30,Charleston,South Carolina,45019,103499,796
2022-01-30,Cherokee,South Carolina,45021,13562,281
2022-01-30,Chester,South Carolina,45023,9176,128
2022-01-30,Chesterfield,South Carolina,45025,10638,167
2022-01-30,Clarendon,South Carolina,45027,7787,141
2022-01-30,Colleton,South Carolina,45029,8125,198
2022-01-30,Darlington,South Carolina,45031,17304,269
2022-01-30,Dillon,South Carolina,45033,9093,128
2022-01-30,Dorchester,South Carolina,45035,52125,414
2022-01-30,Edgefield,South Carolina,45037,6122,60
2022-01-30,Fairfield,South Carolina,45039,5444,97
2022-01-30,Florence,South Carolina,45041,38638,568
2022-01-30,Georgetown,South Carolina,45043,14314,200
2022-01-30,Greenville,South Carolina,45045,159827,1632
2022-01-30,Greenwood,South Carolina,45047,20142,252
2022-01-30,Hampton,South Carolina,45049,4655,76
2022-01-30,Horry,South Carolina,45051,88354,997
2022-01-30,Jasper,South Carolina,45053,5472,83
2022-01-30,Kershaw,South Carolina,45055,19293,223
2022-01-30,Lancaster,South Carolina,45057,22702,255
2022-01-30,Laurens,South Carolina,45059,17143,251
2022-01-30,Lee,South Carolina,45061,3995,85
2022-01-30,Lexington,South Carolina,45063,87809,755
2022-01-30,Marion,South Carolina,45067,8087,150
2022-01-30,Marlboro,South Carolina,45069,7153,89
2022-01-30,McCormick,South Carolina,45065,2030,34
2022-01-30,Newberry,South Carolina,45071,12174,155
2022-01-30,Oconee,South Carolina,45073,22224,283
2022-01-30,Orangeburg,South Carolina,45075,21687,355
2022-01-30,Pickens,South Carolina,45077,42484,535
2022-01-30,Richland,South Carolina,45079,111938,825
2022-01-30,Saluda,South Carolina,45081,3703,63
2022-01-30,Spartanburg,South Carolina,45083,88610,1331
2022-01-30,Sumter,South Carolina,45085,25462,329
2022-01-30,Union,South Carolina,45087,7087,121
2022-01-30,Williamsburg,South Carolina,45089,7865,132
2022-01-30,York,South Carolina,45091,70938,561
2022-01-31,Abbeville,South Carolina,45001,6271,59
2022-01-31,Aiken,South Carolina,45003,38604,388
2022-01-31,Allendale,South Carolina,45005,1988,23
2022-01-31,Anderson,South Carolina,45007,55116,862
2022-01-31,Bamberg,South Carolina,45009,3263,67
2022-01-31,Barnwell,South Carolina,45011,5527,89
2022-01-31,Beaufort,South Carolina,45013,40372,337
2022-01-31,Berkeley,South Carolina,45015,48824,388
2022-01-31,Calhoun,South Carolina,45017,2638,54
2022-01-31,Charleston,South Carolina,45019,105922,810
2022-01-31,Cherokee,South Carolina,45021,13674,288
2022-01-31,Chester,South Carolina,45023,9331,129
2022-01-31,Chesterfield,South Carolina,45025,10956,170
2022-01-31,Clarendon,South Carolina,45027,7998,142
2022-01-31,Colleton,South Carolina,45029,8267,202
2022-01-31,Darlington,South Carolina,45031,17810,271
2022-01-31,Dillon,South Carolina,45033,9268,127
2022-01-31,Dorchester,South Carolina,45035,52995,423
2022-01-31,Edgefield,South Carolina,45037,6224,60
2022-01-31,Fairfield,South Carolina,45039,5583,98
2022-01-31,Florence,South Carolina,45041,39482,576
2022-01-31,Georgetown,South Carolina,45043,14862,202
2022-01-31,Greenville,South Carolina,45045,164441,1666
2022-01-31,Greenwood,South Carolina,45047,20672,254
2022-01-31,Hampton,South Carolina,45049,4743,78
2022-01-31,Horry,South Carolina,45051,90675,1011
2022-01-31,Jasper,South Carolina,45053,5618,84
2022-01-31,Kershaw,South Carolina,45055,19699,224
2022-01-31,Lancaster,South Carolina,45057,23182,255
2022-01-31,Laurens,South Carolina,45059,17489,253
2022-01-31,Lee,South Carolina,45061,4074,86
2022-01-31,Lexington,South Carolina,45063,89719,768
2022-01-31,Marion,South Carolina,45067,8235,150
2022-01-31,Marlboro,South Carolina,45069,7343,92
2022-01-31,McCormick,South Carolina,45065,2071,34
2022-01-31,Newberry,South Carolina,45071,12439,158
2022-01-31,Oconee,South Carolina,45073,22705,286
2022-01-31,Orangeburg,South Carolina,45075,22153,363
2022-01-31,Pickens,South Carolina,45077,43533,540
2022-01-31,Richland,South Carolina,45079,114014,834
2022-01-31,Saluda,South Carolina,45081,3749,66
2022-01-31,Spartanburg,South Carolina,45083,89781,1354
2022-01-31,Sumter,South Carolina,45085,25928,337
2022-01-31,Union,South Carolina,45087,7155,126
2022-01-31,Williamsburg,South Carolina,45089,8090,132
2022-01-31,York,South Carolina,45091,72536,564
2022-02-01,Abbeville,South Carolina,45001,6285,59
2022-02-01,Aiken,South Carolina,45003,38724,388
2022-02-01,Allendale,South Carolina,45005,1993,23
2022-02-01,Anderson,South Carolina,45007,55291,864
2022-02-01,Bamberg,South Carolina,45009,3266,67
2022-02-01,Barnwell,South Carolina,45011,5542,89
2022-02-01,Beaufort,South Carolina,45013,40508,337
2022-02-01,Berkeley,South Carolina,45015,48931,388
2022-02-01,Calhoun,South Carolina,45017,2646,54
2022-02-01,Charleston,South Carolina,45019,106203,810
2022-02-01,Cherokee,South Carolina,45021,13686,289
2022-02-01,Chester,South Carolina,45023,9352,129
2022-02-01,Chesterfield,South Carolina,45025,10993,170
2022-02-01,Clarendon,South Carolina,45027,8033,142
2022-02-01,Colleton,South Carolina,45029,8291,202
2022-02-01,Darlington,South Carolina,45031,17867,271
2022-02-01,Dillon,South Carolina,45033,9294,127
2022-02-01,Dorchester,South Carolina,45035,53157,423
2022-02-01,Edgefield,South Carolina,45037,6247,60
2022-02-01,Fairfield,South Carolina,45039,5613,99
2022-02-01,Florence,South Carolina,45041,39592,580
2022-02-01,Georgetown,South Carolina,45043,14890,202
2022-02-01,Greenville,South Carolina,45045,165022,1672
2022-02-01,Greenwood,South Carolina,45047,20827,255
2022-02-01,Hampton,South Carolina,45049,4777,78
2022-02-01,Horry,South Carolina,45051,90970,1011
2022-02-01,Jasper,South Carolina,45053,5627,84
2022-02-01,Kershaw,South Carolina,45055,19759,224
2022-02-01,Lancaster,South Carolina,45057,23269,256
2022-02-01,Laurens,South Carolina,45059,17565,254
2022-02-01,Lee,South Carolina,45061,4078,86
2022-02-01,Lexington,South Carolina,45063,90035,768
2022-02-01,Marion,South Carolina,45067,8243,152
2022-02-01,Marlboro,South Carolina,45069,7352,92
2022-02-01,McCormick,South Carolina,45065,2079,34
2022-02-01,Newberry,South Carolina,45071,12478,158
2022-02-01,Oconee,South Carolina,45073,22790,287
2022-02-01,Orangeburg,South Carolina,45075,22193,363
2022-02-01,Pickens,South Carolina,45077,43678,542
2022-02-01,Richland,South Carolina,45079,114292,834
2022-02-01,Saluda,South Carolina,45081,3764,66
2022-02-01,Spartanburg,South Carolina,45083,89954,1359
2022-02-01,Sumter,South Carolina,45085,25992,337
2022-02-01,Union,South Carolina,45087,7162,127
2022-02-01,Williamsburg,South Carolina,45089,8136,132
2022-02-01,York,South Carolina,45091,72820,564
2022-02-02,Abbeville,South Carolina,45001,6307,59
2022-02-02,Aiken,South Carolina,45003,38893,391
2022-02-02,Allendale,South Carolina,45005,1994,23
2022-02-02,Anderson,South Carolina,45007,55482,864
2022-02-02,Bamberg,South Carolina,45009,3276,67
2022-02-02,Barnwell,South Carolina,45011,5560,89
2022-02-02,Beaufort,South Carolina,45013,40658,338
2022-02-02,Berkeley,South Carolina,45015,49085,396
2022-02-02,Calhoun,South Carolina,45017,2650,54
2022-02-02,Charleston,South Carolina,45019,106668,826
2022-02-02,Cherokee,South Carolina,45021,13718,289
2022-02-02,Chester,South Carolina,45023,9380,130
2022-02-02,Chesterfield,South Carolina,45025,11051,170
2022-02-02,Clarendon,South Carolina,45027,8088,145
2022-02-02,Colleton,South Carolina,45029,8311,203
2022-02-02,Darlington,South Carolina,45031,17939,275
2022-02-02,Dillon,South Carolina,45033,9357,128
2022-02-02,Dorchester,South Carolina,45035,53334,430
2022-02-02,Edgefield,South Carolina,45037,6264,60
2022-02-02,Fairfield,South Carolina,45039,5629,100
2022-02-02,Florence,South Carolina,45041,39728,583
2022-02-02,Georgetown,South Carolina,45043,14960,204
2022-02-02,Greenville,South Carolina,45045,166045,1672
2022-02-02,Greenwood,South Carolina,45047,20978,255
2022-02-02,Hampton,South Carolina,45049,4788,78
2022-02-02,Horry,South Carolina,45051,91312,1022
2022-02-02,Jasper,South Carolina,45053,5637,86
2022-02-02,Kershaw,South Carolina,45055,19823,227
2022-02-02,Lancaster,South Carolina,45057,23331,259
2022-02-02,Laurens,South Carolina,45059,17649,254
2022-02-02,Lee,South Carolina,45061,4086,88
2022-02-02,Lexington,South Carolina,45063,90286,774
2022-02-02,Marion,South Carolina,45067,8272,153
2022-02-02,Marlboro,South Carolina,45069,7384,92
2022-02-02,McCormick,South Carolina,45065,2087,34
2022-02-02,Newberry,South Carolina,45071,12537,160
2022-02-02,Oconee,South Carolina,45073,22842,287
2022-02-02,Orangeburg,South Carolina,45075,22266,365
2022-02-02,Pickens,South Carolina,45077,43775,542
2022-02-02,Richland,South Carolina,45079,114617,843
2022-02-02,Saluda,South Carolina,45081,3777,67
2022-02-02,Spartanburg,South Carolina,45083,90272,1359
2022-02-02,Sumter,South Carolina,45085,26106,340
2022-02-02,Union,South Carolina,45087,7185,130
2022-02-02,Williamsburg,South Carolina,45089,8179,133
2022-02-02,York,South Carolina,45091,73085,565
2022-02-03,Abbeville,South Carolina,45001,6327,61
2022-02-03,Aiken,South Carolina,45003,39057,394
2022-02-03,Allendale,South Carolina,45005,1996,23
2022-02-03,Anderson,South Carolina,45007,55641,881
2022-02-03,Bamberg,South Carolina,45009,3289,67
2022-02-03,Barnwell,South Carolina,45011,5579,90
2022-02-03,Beaufort,South Carolina,45013,40850,339
2022-02-03,Berkeley,South Carolina,45015,49277,399
2022-02-03,Calhoun,South Carolina,45017,2657,54
2022-02-03,Charleston,South Carolina,45019,107068,828
2022-02-03,Cherokee,South Carolina,45021,13790,291
2022-02-03,Chester,South Carolina,45023,9410,131
2022-02-03,Chesterfield,South Carolina,45025,11113,170
2022-02-03,Clarendon,South Carolina,45027,8142,145
2022-02-03,Colleton,South Carolina,45029,8336,204
2022-02-03,Darlington,South Carolina,45031,18022,276
2022-02-03,Dillon,South Carolina,45033,9379,130
2022-02-03,Dorchester,South Carolina,45035,53561,433
2022-02-03,Edgefield,South Carolina,45037,6289,62
2022-02-03,Fairfield,South Carolina,45039,5655,100
2022-02-03,Florence,South Carolina,45041,39945,586
2022-02-03,Georgetown,South Carolina,45043,15065,204
2022-02-03,Greenville,South Carolina,45045,166514,1708
2022-02-03,Greenwood,South Carolina,45047,21043,259
2022-02-03,Hampton,South Carolina,45049,4809,78
2022-02-03,Horry,South Carolina,45051,91699,1025
2022-02-03,Jasper,South Carolina,45053,5658,86
2022-02-03,Kershaw,South Carolina,45055,19908,228
2022-02-03,Lancaster,South Carolina,45057,23433,260
2022-02-03,Laurens,South Carolina,45059,17705,258
2022-02-03,Lee,South Carolina,45061,4097,88
2022-02-03,Lexington,South Carolina,45063,90810,777
2022-02-03,Marion,South Carolina,45067,8290,153
2022-02-03,Marlboro,South Carolina,45069,7434,94
2022-02-03,McCormick,South Carolina,45065,2094,34
2022-02-03,Newberry,South Carolina,45071,12574,161
2022-02-03,Oconee,South Carolina,45073,22942,292
2022-02-03,Orangeburg,South Carolina,45075,22345,369
2022-02-03,Pickens,South Carolina,45077,43978,549
2022-02-03,Richland,South Carolina,45079,115093,846
2022-02-03,Saluda,South Carolina,45081,3783,67
2022-02-03,Spartanburg,South Carolina,45083,90634,1369
2022-02-03,Sumter,South Carolina,45085,26192,344
2022-02-03,Union,South Carolina,45087,7223,132
2022-02-03,Williamsburg,South Carolina,45089,8231,133
2022-02-03,York,South Carolina,45091,73339,566
2022-02-04,Abbeville,South Carolina,45001,6367,61
2022-02-04,Aiken,South Carolina,45003,39243,396
2022-02-04,Allendale,South Carolina,45005,2011,23
2022-02-04,Anderson,South Carolina,45007,55866,883
2022-02-04,Bamberg,South Carolina,45009,3304,68
2022-02-04,Barnwell,South Carolina,45011,5603,90
2022-02-04,Beaufort,South Carolina,45013,41090,339
2022-02-04,Berkeley,South Carolina,45015,49513,400
2022-02-04,Calhoun,South Carolina,45017,2664,54
2022-02-04,Charleston,South Carolina,45019,107482,831
2022-02-04,Cherokee,South Carolina,45021,13830,291
2022-02-04,Chester,South Carolina,45023,9445,132
2022-02-04,Chesterfield,South Carolina,45025,11197,171
2022-02-04,Clarendon,South Carolina,45027,8208,145
2022-02-04,Colleton,South Carolina,45029,8449,206
2022-02-04,Darlington,South Carolina,45031,18123,278
2022-02-04,Dillon,South Carolina,45033,9414,130
2022-02-04,Dorchester,South Carolina,45035,53851,437
2022-02-04,Edgefield,South Carolina,45037,6336,62
2022-02-04,Fairfield,South Carolina,45039,5699,100
2022-02-04,Florence,South Carolina,45041,40126,587
2022-02-04,Georgetown,South Carolina,45043,15139,205
2022-02-04,Greenville,South Carolina,45045,167177,1712
2022-02-04,Greenwood,South Carolina,45047,21157,261
2022-02-04,Hampton,South Carolina,45049,4862,78
2022-02-04,Horry,South Carolina,45051,92096,1027
2022-02-04,Jasper,South Carolina,45053,5683,87
2022-02-04,Kershaw,South Carolina,45055,20070,229
2022-02-04,Lancaster,South Carolina,45057,23579,262
2022-02-04,Laurens,South Carolina,45059,17781,258
2022-02-04,Lee,South Carolina,45061,4110,88
2022-02-04,Lexington,South Carolina,45063,91351,778
2022-02-04,Marion,South Carolina,45067,8306,153
2022-02-04,Marlboro,South Carolina,45069,7481,94
2022-02-04,McCormick,South Carolina,45065,2105,35
2022-02-04,Newberry,South Carolina,45071,12621,161
2022-02-04,Oconee,South Carolina,45073,23046,293
2022-02-04,Orangeburg,South Carolina,45075,22429,373
2022-02-04,Pickens,South Carolina,45077,44175,550
2022-02-04,Richland,South Carolina,45079,115589,846
2022-02-04,Saluda,South Carolina,45081,3793,67
2022-02-04,Spartanburg,South Carolina,45083,91019,1373
2022-02-04,Sumter,South Carolina,45085,26287,344
2022-02-04,Union,South Carolina,45087,7253,132
2022-02-04,Williamsburg,South Carolina,45089,8260,134
2022-02-04,York,South Carolina,45091,73743,567
2022-02-05,Abbeville,South Carolina,45001,6367,61
2022-02-05,Aiken,South Carolina,45003,39243,396
2022-02-05,Allendale,South Carolina,45005,2011,23
2022-02-05,Anderson,South Carolina,45007,55866,883
2022-02-05,Bamberg,South Carolina,45009,3304,68
2022-02-05,Barnwell,South Carolina,45011,5603,90
2022-02-05,Beaufort,South Carolina,45013,41090,339
2022-02-05,Berkeley,South Carolina,45015,49513,400
2022-02-05,Calhoun,South Carolina,45017,2664,54
2022-02-05,Charleston,South Carolina,45019,107482,831
2022-02-05,Cherokee,South Carolina,45021,13830,291
2022-02-05,Chester,South Carolina,45023,9445,132
2022-02-05,Chesterfield,South Carolina,45025,11197,171
2022-02-05,Clarendon,South Carolina,45027,8208,145
2022-02-05,Colleton,South Carolina,45029,8449,206
2022-02-05,Darlington,South Carolina,45031,18123,278
2022-02-05,Dillon,South Carolina,45033,9414,130
2022-02-05,Dorchester,South Carolina,45035,53851,437
2022-02-05,Edgefield,South Carolina,45037,6336,62
2022-02-05,Fairfield,South Carolina,45039,5699,100
2022-02-05,Florence,South Carolina,45041,40126,587
2022-02-05,Georgetown,South Carolina,45043,15139,205
2022-02-05,Greenville,South Carolina,45045,167177,1712
2022-02-05,Greenwood,South Carolina,45047,21157,261
2022-02-05,Hampton,South Carolina,45049,4862,78
2022-02-05,Horry,South Carolina,45051,92096,1027
2022-02-05,Jasper,South Carolina,45053,5683,87
2022-02-05,Kershaw,South Carolina,45055,20070,229
2022-02-05,Lancaster,South Carolina,45057,23579,262
2022-02-05,Laurens,South Carolina,45059,17781,258
2022-02-05,Lee,South Carolina,45061,4110,88
2022-02-05,Lexington,South Carolina,45063,91351,778
2022-02-05,Marion,South Carolina,45067,8306,153
2022-02-05,Marlboro,South Carolina,45069,7481,94
2022-02-05,McCormick,South Carolina,45065,2105,35
2022-02-05,Newberry,South Carolina,45071,12621,161
2022-02-05,Oconee,South Carolina,45073,23046,293
2022-02-05,Orangeburg,South Carolina,45075,22429,373
2022-02-05,Pickens,South Carolina,45077,44175,550
2022-02-05,Richland,South Carolina,45079,115589,846
2022-02-05,Saluda,South Carolina,45081,3793,67
2022-02-05,Spartanburg,South Carolina,45083,91019,1373
2022-02-05,Sumter,South Carolina,45085,26287,344
2022-02-05,Union,South Carolina,45087,7253,132
2022-02-05,Williamsburg,South Carolina,45089,8260,134
2022-02-05,York,South Carolina,45091,73743,567
2022-02-06,Abbeville,South Carolina,45001,6367,61
2022-02-06,Aiken,South Carolina,45003,39243,396
2022-02-06,Allendale,South Carolina,45005,2011,23
2022-02-06,Anderson,South Carolina,45007,55866,883
2022-02-06,Bamberg,South Carolina,45009,3304,68
2022-02-06,Barnwell,South Carolina,45011,5603,90
2022-02-06,Beaufort,South Carolina,45013,41090,339
2022-02-06,Berkeley,South Carolina,45015,49513,400
2022-02-06,Calhoun,South Carolina,45017,2664,54
2022-02-06,Charleston,South Carolina,45019,107482,831
2022-02-06,Cherokee,South Carolina,45021,13830,291
2022-02-06,Chester,South Carolina,45023,9445,132
2022-02-06,Chesterfield,South Carolina,45025,11197,171
2022-02-06,Clarendon,South Carolina,45027,8208,145
2022-02-06,Colleton,South Carolina,45029,8449,206
2022-02-06,Darlington,South Carolina,45031,18123,278
2022-02-06,Dillon,South Carolina,45033,9414,130
2022-02-06,Dorchester,South Carolina,45035,53851,437
2022-02-06,Edgefield,South Carolina,45037,6336,62
2022-02-06,Fairfield,South Carolina,45039,5699,100
2022-02-06,Florence,South Carolina,45041,40126,587
2022-02-06,Georgetown,South Carolina,45043,15139,205
2022-02-06,Greenville,South Carolina,45045,167177,1712
2022-02-06,Greenwood,South Carolina,45047,21157,261
2022-02-06,Hampton,South Carolina,45049,4862,78
2022-02-06,Horry,South Carolina,45051,92096,1027
2022-02-06,Jasper,South Carolina,45053,5683,87
2022-02-06,Kershaw,South Carolina,45055,20070,229
2022-02-06,Lancaster,South Carolina,45057,23579,262
2022-02-06,Laurens,South Carolina,45059,17781,258
2022-02-06,Lee,South Carolina,45061,4110,88
2022-02-06,Lexington,South Carolina,45063,91351,778
2022-02-06,Marion,South Carolina,45067,8306,153
2022-02-06,Marlboro,South Carolina,45069,7481,94
2022-02-06,McCormick,South Carolina,45065,2105,35
2022-02-06,Newberry,South Carolina,45071,12621,161
2022-02-06,Oconee,South Carolina,45073,23046,293
2022-02-06,Orangeburg,South Carolina,45075,22429,373
2022-02-06,Pickens,South Carolina,45077,44175,550
2022-02-06,Richland,South Carolina,45079,115589,846
2022-02-06,Saluda,South Carolina,45081,3793,67
2022-02-06,Spartanburg,South Carolina,45083,91019,1373
2022-02-06,Sumter,South Carolina,45085,26287,344
2022-02-06,Union,South Carolina,45087,7253,132
2022-02-06,Williamsburg,South Carolina,45089,8260,134
2022-02-06,York,South Carolina,45091,73743,567
2022-02-07,Abbeville,South Carolina,45001,6421,62
2022-02-07,Aiken,South Carolina,45003,39667,404
2022-02-07,Allendale,South Carolina,45005,2029,23
2022-02-07,Anderson,South Carolina,45007,56402,885
2022-02-07,Bamberg,South Carolina,45009,3336,70
2022-02-07,Barnwell,South Carolina,45011,5659,90
2022-02-07,Beaufort,South Carolina,45013,41503,339
2022-02-07,Berkeley,South Carolina,45015,50060,401
2022-02-07,Calhoun,South Carolina,45017,2685,55
2022-02-07,Charleston,South Carolina,45019,108526,835
2022-02-07,Cherokee,South Carolina,45021,13968,291
2022-02-07,Chester,South Carolina,45023,9549,132
2022-02-07,Chesterfield,South Carolina,45025,11308,172
2022-02-07,Clarendon,South Carolina,45027,8315,147
2022-02-07,Colleton,South Carolina,45029,8508,207
2022-02-07,Darlington,South Carolina,45031,18327,280
2022-02-07,Dillon,South Carolina,45033,9487,132
2022-02-07,Dorchester,South Carolina,45035,54399,444
2022-02-07,Edgefield,South Carolina,45037,6431,63
2022-02-07,Fairfield,South Carolina,45039,5758,101
2022-02-07,Florence,South Carolina,45041,40488,593
2022-02-07,Georgetown,South Carolina,45043,15302,208
2022-02-07,Greenville,South Carolina,45045,168499,1730
2022-02-07,Greenwood,South Carolina,45047,21407,263
2022-02-07,Hampton,South Carolina,45049,4889,78
2022-02-07,Horry,South Carolina,45051,93115,1042
2022-02-07,Jasper,South Carolina,45053,5738,88
2022-02-07,Kershaw,South Carolina,45055,20292,233
2022-02-07,Lancaster,South Carolina,45057,23928,265
2022-02-07,Laurens,South Carolina,45059,17985,262
2022-02-07,Lee,South Carolina,45061,4146,88
2022-02-07,Lexington,South Carolina,45063,92400,786
2022-02-07,Marion,South Carolina,45067,8360,155
2022-02-07,Marlboro,South Carolina,45069,7558,94
2022-02-07,McCormick,South Carolina,45065,2120,35
2022-02-07,Newberry,South Carolina,45071,12801,164
2022-02-07,Oconee,South Carolina,45073,23322,294
2022-02-07,Orangeburg,South Carolina,45075,22664,376
2022-02-07,Pickens,South Carolina,45077,44614,553
2022-02-07,Richland,South Carolina,45079,116799,851
2022-02-07,Saluda,South Carolina,45081,3815,67
2022-02-07,Spartanburg,South Carolina,45083,91885,1380
2022-02-07,Sumter,South Carolina,45085,26707,353
2022-02-07,Union,South Carolina,45087,7329,132
2022-02-07,Williamsburg,South Carolina,45089,8307,136
2022-02-07,York,South Carolina,45091,74731,570
2022-02-08,Abbeville,South Carolina,45001,6434,62
2022-02-08,Aiken,South Carolina,45003,39740,404
2022-02-08,Allendale,South Carolina,45005,2031,23
2022-02-08,Anderson,South Carolina,45007,56480,894
2022-02-08,Bamberg,South Carolina,45009,3337,70
2022-02-08,Barnwell,South Carolina,45011,5668,90
2022-02-08,Beaufort,South Carolina,45013,41568,339
2022-02-08,Berkeley,South Carolina,45015,50129,402
2022-02-08,Calhoun,South Carolina,45017,2685,55
2022-02-08,Charleston,South Carolina,45019,108671,835
2022-02-08,Cherokee,South Carolina,45021,13976,294
2022-02-08,Chester,South Carolina,45023,9559,132
2022-02-08,Chesterfield,South Carolina,45025,11322,172
2022-02-08,Clarendon,South Carolina,45027,8336,147
