Date,Rt_actual,Rt_forecast,Case_actual,Case_forecast,Rt_lower95,Case_lower95,Rt_upper95,Case_upper95,type,County
1/22/2021,0.91205454,1.141890854,14,19,0.774542296,5,1.657716195,62,forecast,Hampton
1/23/2021,0.895057247,1.141890854,13,20,0.774542296,4,1.657716195,71,forecast,Hampton
1/24/2021,0.878466208,1.141890854,11,21,0.774542296,4,1.657716195,83,forecast,Hampton
1/25/2021,0.861713519,1.141890854,12,20,0.774542296,4,1.657716195,89.025,forecast,Hampton
1/26/2021,0.847599396,1.141890854,10,21,0.774542296,3,1.657716195,102,forecast,Hampton
1/27/2021,0.83562055,1.141890854,12,22,0.774542296,3,1.657716195,122.025,forecast,Hampton
1/28/2021,0.825410695,1.141890854,11,23,0.774542296,3,1.657716195,137.05,forecast,Hampton
1/29/2021,0.816919974,1.141890854,14,24,0.774542296,3,1.657716195,151.075,forecast,Hampton
1/30/2021,0.809873347,1.141890854,14,25,0.774542296,3,1.657716195,188,forecast,Hampton
1/31/2021,0.80760528,1.141890854,15,25,0.774542296,2,1.657716195,216.025,forecast,Hampton
2/1/2021,0.806772074,1.141890854,14,25,0.774542296,3,1.657716195,231.025,forecast,Hampton
2/2/2021,0.808410304,1.141890854,15,27,0.774542296,2,1.657716195,269.05,forecast,Hampton
11/11/2020,1.176084946,1.249656476,67,62,0.785643553,42,2.097150092,86,forecast,Horry
11/12/2020,1.133321846,1.249656476,72,65,0.785643553,43,2.097150092,96.025,forecast,Horry
11/13/2020,1.083569065,1.249656476,74,70,0.785643553,42,2.097150092,114,forecast,Horry
11/14/2020,1.033344184,1.249656476,77,74,0.785643553,41,2.097150092,137.05,forecast,Horry
11/15/2020,0.989591566,1.249656476,85,77,0.785643553,40,2.097150092,163,forecast,Horry
11/16/2020,0.953171716,1.249656476,89,82,0.785643553,38,2.097150092,198.05,forecast,Horry
11/17/2020,0.928609738,1.249656476,86,88,0.785643553,36.975,2.097150092,242,forecast,Horry
11/18/2020,0.915720613,1.249656476,88,93,0.785643553,34,2.097150092,304.025,forecast,Horry
11/19/2020,0.914844528,1.249656476,91,99.5,0.785643553,31,2.097150092,388,forecast,Horry
11/20/2020,0.92903397,1.249656476,91,104,0.785643553,30,2.097150092,477.1,forecast,Horry
11/21/2020,0.956857025,1.249656476,90,112,0.785643553,28,2.097150092,590.025,forecast,Horry
11/22/2020,0.999814529,1.249656476,84,119,0.785643553,29,2.097150092,749.025,forecast,Horry
11/23/2020,1.05159596,1.249656476,83,123,0.785643553,26,2.097150092,874,forecast,Horry
11/24/2020,1.115551716,1.249656476,87,133,0.785643553,24,2.097150092,1087.075,forecast,Horry
11/25/2020,1.183804689,1.249656476,92,141,0.785643553,22,2.097150092,1393.225,forecast,Horry
11/26/2020,1.247345885,1.249656476,78,150,0.785643553,20,2.097150092,1733.325,forecast,Horry
11/27/2020,1.299029213,1.249656476,83,157.5,0.785643553,21,2.097150092,2138.2,forecast,Horry
11/28/2020,1.328494058,1.249656476,84,167,0.785643553,19,2.097150092,2568.5,forecast,Horry
11/29/2020,1.344935382,1.249656476,84,175.5,0.785643553,19,2.097150092,3197.725,forecast,Horry
11/30/2020,1.336877031,1.249656476,89,187,0.785643553,17,2.097150092,3883.075,forecast,Horry
12/1/2020,1.312422794,1.249656476,83,199,0.785643553,17,2.097150092,4673.175,forecast,Horry
12/2/2020,1.269452885,1.017604707,88,84,0.693471981,62,1.567412659,111,forecast,Horry
12/3/2020,1.211831672,1.017604707,115,84,0.693471981,58,1.567412659,118,forecast,Horry
12/4/2020,1.147994143,1.017604707,119,84,0.693471981,56,1.567412659,126,forecast,Horry
12/5/2020,1.086023425,1.017604707,130,83,0.693471981,52,1.567412659,135,forecast,Horry
12/6/2020,1.03442932,1.017604707,141,85,0.693471981,49.975,1.567412659,153,forecast,Horry
12/7/2020,0.993511074,1.017604707,156,85,0.693471981,45,1.567412659,166.025,forecast,Horry
12/8/2020,0.963677072,1.017604707,165,85,0.693471981,42,1.567412659,188.075,forecast,Horry
12/9/2020,0.944233297,1.017604707,163,85,0.693471981,39,1.567412659,211,forecast,Horry
12/10/2020,0.936808333,1.017604707,157,85,0.693471981,36,1.567412659,244,forecast,Horry
12/11/2020,0.936173236,1.017604707,156,86,0.693471981,34,1.567412659,264.025,forecast,Horry
12/12/2020,0.955775543,1.017604707,156,87,0.693471981,29,1.567412659,307.05,forecast,Horry
12/13/2020,0.984902435,1.017604707,162,87,0.693471981,25,1.567412659,351.025,forecast,Horry
12/14/2020,1.014900435,1.017604707,149,87,0.693471981,25,1.567412659,377,forecast,Horry
12/15/2020,1.045040404,1.017604707,153,87.5,0.693471981,22.975,1.567412659,432.175,forecast,Horry
12/16/2020,1.075980706,1.017604707,152,88,0.693471981,21,1.567412659,498.075,forecast,Horry
12/17/2020,1.103243251,1.017604707,153,88,0.693471981,19,1.567412659,560.025,forecast,Horry
12/18/2020,1.12746455,1.017604707,160,89,0.693471981,18.975,1.567412659,626.2,forecast,Horry
12/19/2020,1.146853748,1.017604707,166,89.5,0.693471981,17,1.567412659,690.3,forecast,Horry
12/20/2020,1.163826125,1.017604707,157,90.5,0.693471981,15,1.567412659,809.025,forecast,Horry
12/21/2020,1.168977925,1.017604707,160,88,0.693471981,14,1.567412659,889.125,forecast,Horry
12/22/2020,1.167040853,1.017604707,161,91,0.693471981,12,1.567412659,1016.1,forecast,Horry
12/23/2020,1.163109675,1.108345109,175,165,0.722756754,131,1.725794151,206,forecast,Horry
12/24/2020,1.159697831,1.108345109,182,171,0.722756754,128.975,1.725794151,225,forecast,Horry
12/25/2020,1.152588244,1.108345109,154,176,0.722756754,123.975,1.725794151,248,forecast,Horry
12/26/2020,1.148233892,1.108345109,160,181,0.722756754,120.975,1.725794151,279,forecast,Horry
12/27/2020,1.144811301,1.108345109,205,184,0.722756754,112,1.725794151,316.025,forecast,Horry
12/28/2020,1.141865291,1.108345109,218,191,0.722756754,102,1.725794151,364.05,forecast,Horry
12/29/2020,1.136809735,1.108345109,220,193,0.722756754,97,1.725794151,416.025,forecast,Horry
12/30/2020,1.130555029,1.108345109,213,201,0.722756754,88,1.725794151,474.1,forecast,Horry
12/31/2020,1.120422214,1.108345109,225,206,0.722756754,84,1.725794151,563.025,forecast,Horry
1/1/2021,1.113655323,1.108345109,225,213,0.722756754,77,1.725794151,655.05,forecast,Horry
1/2/2021,1.10677419,1.108345109,233,220,0.722756754,71.975,1.725794151,749.2,forecast,Horry
1/3/2021,1.100458416,1.108345109,244,224,0.722756754,66.975,1.725794151,866.1,forecast,Horry
1/4/2021,1.090371203,1.108345109,245,229,0.722756754,60,1.725794151,1004.25,forecast,Horry
1/5/2021,1.079539997,1.108345109,252,232.5,0.722756754,56,1.725794151,1158.05,forecast,Horry
1/6/2021,1.066596807,1.108345109,276,241,0.722756754,53,1.725794151,1361.65,forecast,Horry
1/7/2021,1.054151744,1.108345109,287,248.5,0.722756754,49,1.725794151,1634.35,forecast,Horry
1/8/2021,1.042163281,1.108345109,336,252,0.722756754,45,1.725794151,1898.2,forecast,Horry
1/9/2021,1.029528378,1.108345109,349,265,0.722756754,41,1.725794151,2181.35,forecast,Horry
1/10/2021,1.014726785,1.108345109,311,273,0.722756754,38,1.725794151,2535.025,forecast,Horry
1/11/2021,1.000059051,1.108345109,319,277,0.722756754,37,1.725794151,2996.075,forecast,Horry
1/12/2021,0.984319207,1.108345109,300,283.5,0.722756754,33,1.725794151,3405.95,forecast,Horry
1/13/2021,0.96975362,0.887447039,297,319,0.520285291,264,1.389513151,378,forecast,Horry
1/14/2021,0.956123503,0.887447039,301,315,0.520285291,249,1.389513151,391,forecast,Horry
1/15/2021,0.940105128,0.887447039,294,308,0.520285291,229,1.389513151,410.025,forecast,Horry
1/16/2021,0.924424418,0.887447039,304,303.5,0.520285291,204.975,1.389513151,431.025,forecast,Horry
1/17/2021,0.910499012,0.887447039,324,295,0.520285291,175.975,1.389513151,462.025,forecast,Horry
1/18/2021,0.897857157,0.887447039,310,287,0.520285291,155,1.389513151,507,forecast,Horry
1/19/2021,0.887725581,0.887447039,320,274,0.520285291,138,1.389513151,558.075,forecast,Horry
1/20/2021,0.886643047,0.887447039,304,269,0.520285291,117.975,1.389513151,609.05,forecast,Horry
1/21/2021,0.887780714,0.887447039,292,262,0.520285291,101.975,1.389513151,678.05,forecast,Horry
1/22/2021,0.890086764,0.887447039,306,253,0.520285291,83,1.389513151,731.1,forecast,Horry
1/23/2021,0.896602163,0.887447039,284,247.5,0.520285291,72,1.389513151,801.1,forecast,Horry
1/24/2021,0.907817888,0.887447039,269,240,0.520285291,63,1.389513151,851.175,forecast,Horry
1/25/2021,0.919761256,0.887447039,270,232,0.520285291,54.975,1.389513151,952.15,forecast,Horry
1/26/2021,0.932945598,0.887447039,269,224,0.520285291,47,1.389513151,1030.125,forecast,Horry
1/27/2021,0.946350431,0.887447039,261,219,0.520285291,43,1.389513151,1141.075,forecast,Horry
1/28/2021,0.960003493,0.887447039,257,213,0.520285291,35,1.389513151,1277.125,forecast,Horry
1/29/2021,0.973169978,0.887447039,241,208,0.520285291,31,1.389513151,1388.1,forecast,Horry
1/30/2021,0.985858837,0.887447039,227,200,0.520285291,26,1.389513151,1504.25,forecast,Horry
1/31/2021,0.995200968,0.887447039,216,194,0.520285291,21,1.389513151,1643.25,forecast,Horry
2/1/2021,0.999904989,0.887447039,211,190,0.520285291,18.975,1.389513151,1802.175,forecast,Horry
2/2/2021,1.008136915,0.887447039,208,183.5,0.520285291,16,1.389513151,1947.075,forecast,Horry
11/11/2020,0.999827614,1.129579757,26,25.5,0.958181114,8,1.38656419,59,forecast,Jasper
11/12/2020,0.992746054,1.129579757,25,21,0.958181114,7,1.38656419,50,forecast,Jasper
11/13/2020,0.986100536,1.129579757,23,26,0.958181114,8,1.38656419,61,forecast,Jasper
11/14/2020,0.981809396,1.129579757,36,28,0.958181114,9,1.38656419,64.025,forecast,Jasper
11/15/2020,0.978043241,1.129579757,13,17,0.958181114,5,1.38656419,45,forecast,Jasper
11/16/2020,0.973919896,1.129579757,16,17,0.958181114,5,1.38656419,46,forecast,Jasper
11/17/2020,0.971715393,1.129579757,17,22,0.958181114,6,1.38656419,55,forecast,Jasper
11/18/2020,0.970605555,1.129579757,26,32,0.958181114,10,1.38656419,84,forecast,Jasper
11/19/2020,0.969044069,1.129579757,27,26,0.958181114,8,1.38656419,74,forecast,Jasper
11/20/2020,0.969290081,1.129579757,19,33,0.958181114,10,1.38656419,92,forecast,Jasper
11/21/2020,0.968250953,1.129579757,34,34,0.958181114,9,1.38656419,101,forecast,Jasper
11/22/2020,0.966996486,1.129579757,19,22,0.958181114,5,1.38656419,69,forecast,Jasper
11/23/2020,0.966716697,1.129579757,16,22,0.958181114,5,1.38656419,73,forecast,Jasper
11/24/2020,0.968479079,1.129579757,16,27,0.958181114,7,1.38656419,102,forecast,Jasper
11/25/2020,0.970112212,1.129579757,20,40,0.958181114,11,1.38656419,137.025,forecast,Jasper
11/26/2020,0.971983173,1.129579757,16,33,0.958181114,8,1.38656419,133,forecast,Jasper
11/27/2020,0.97366318,1.129579757,17,41,0.958181114,10,1.38656419,169.025,forecast,Jasper
11/28/2020,0.975607297,1.129579757,10,42,0.958181114,11,1.38656419,183,forecast,Jasper
11/29/2020,0.977090253,1.129579757,11,28,0.958181114,7,1.38656419,117,forecast,Jasper
11/30/2020,0.978566124,1.129579757,21,27.5,0.958181114,7,1.38656419,124.025,forecast,Jasper
12/1/2020,0.980766511,1.129579757,18,35,0.958181114,7,1.38656419,166.05,forecast,Jasper
12/2/2020,0.982277421,0.959696425,26,23,0.769696293,8,1.132295627,49,forecast,Jasper
12/3/2020,0.983678618,0.959696425,17,18,0.769696293,6,1.132295627,43,forecast,Jasper
12/4/2020,0.98376248,0.959696425,25,20,0.769696293,6.975,1.132295627,48,forecast,Jasper
12/5/2020,0.981399687,0.959696425,25,22,0.769696293,7,1.132295627,49,forecast,Jasper
12/6/2020,0.979931627,0.959696425,15,13,0.769696293,4,1.132295627,31,forecast,Jasper
12/7/2020,0.978708763,0.959696425,13,13,0.769696293,3.975,1.132295627,32,forecast,Jasper
12/8/2020,0.978468149,0.959696425,18,14,0.769696293,4,1.132295627,37,forecast,Jasper
12/9/2020,0.979459364,0.959696425,20,20,0.769696293,5,1.132295627,54.025,forecast,Jasper
12/10/2020,0.981198746,0.959696425,20,17,0.769696293,4,1.132295627,46,forecast,Jasper
12/11/2020,0.98460611,0.959696425,23,19,0.769696293,5,1.132295627,53.025,forecast,Jasper
12/12/2020,0.987463936,0.959696425,21,20,0.769696293,5,1.132295627,56,forecast,Jasper
12/13/2020,0.992671108,0.959696425,16,12,0.769696293,2,1.132295627,36.025,forecast,Jasper
12/14/2020,0.998965872,0.959696425,15,12,0.769696293,2,1.132295627,35.025,forecast,Jasper
12/15/2020,1.004385936,0.959696425,21,14,0.769696293,2,1.132295627,40.025,forecast,Jasper
12/16/2020,1.010842496,0.959696425,23,19,0.769696293,3,1.132295627,63,forecast,Jasper
12/17/2020,1.01656294,0.959696425,16,16,0.769696293,2,1.132295627,51,forecast,Jasper
12/18/2020,1.022963109,0.959696425,23,17,0.769696293,3,1.132295627,60,forecast,Jasper
12/19/2020,1.029288694,0.959696425,14,19,0.769696293,3,1.132295627,65,forecast,Jasper
12/20/2020,1.035922616,0.959696425,19,11,0.769696293,1,1.132295627,41,forecast,Jasper
12/21/2020,1.043064029,0.959696425,14,11,0.769696293,1,1.132295627,44,forecast,Jasper
12/22/2020,1.047811116,0.959696425,19,13,0.769696293,1,1.132295627,48.025,forecast,Jasper
12/23/2020,1.052180671,0.992706325,20,23,0.8533949,9,1.195447349,46,forecast,Jasper
12/24/2020,1.051994227,0.992706325,25,18,0.8533949,6,1.195447349,38.025,forecast,Jasper
12/25/2020,1.049873928,0.992706325,9,21,0.8533949,7,1.195447349,45,forecast,Jasper
12/26/2020,1.045779248,0.992706325,10,22,0.8533949,8,1.195447349,47,forecast,Jasper
12/27/2020,1.039922876,0.992706325,9,14,0.8533949,5,1.195447349,32,forecast,Jasper
12/28/2020,1.030405796,0.992706325,13,14,0.8533949,4,1.195447349,32,forecast,Jasper
12/29/2020,1.018203411,0.992706325,16,16,0.8533949,5,1.195447349,39,forecast,Jasper
12/30/2020,1.005741147,0.992706325,22,22,0.8533949,8,1.195447349,52,forecast,Jasper
12/31/2020,0.992785718,0.992706325,27,19,0.8533949,6,1.195447349,46.025,forecast,Jasper
1/1/2021,0.976787863,0.992706325,20,21,0.8533949,7.975,1.195447349,52.025,forecast,Jasper
1/2/2021,0.960862914,0.992706325,21,22,0.8533949,7,1.195447349,57,forecast,Jasper
1/3/2021,0.945951566,0.992706325,15,14,0.8533949,4,1.195447349,36.025,forecast,Jasper
1/4/2021,0.930591659,0.992706325,8,13,0.8533949,3,1.195447349,39,forecast,Jasper
1/5/2021,0.917704011,0.992706325,33,16,0.8533949,4,1.195447349,47.025,forecast,Jasper
1/6/2021,0.905126515,0.992706325,19,23,0.8533949,6.975,1.195447349,67.025,forecast,Jasper
1/7/2021,0.894341251,0.992706325,19,18,0.8533949,5,1.195447349,56.05,forecast,Jasper
1/8/2021,0.885241242,0.992706325,131,21,0.8533949,5,1.195447349,68,forecast,Jasper
1/9/2021,0.877517181,0.992706325,15,21,0.8533949,6,1.195447349,75.025,forecast,Jasper
1/10/2021,0.870946677,0.992706325,17,14,0.8533949,3,1.195447349,47,forecast,Jasper
1/11/2021,0.866340852,0.992706325,9,13,0.8533949,3,1.195447349,48,forecast,Jasper
1/12/2021,0.862658166,0.992706325,21,16,0.8533949,4,1.195447349,62,forecast,Jasper
1/13/2021,0.860515128,1.111734058,17,33,0.943759872,11,1.363338852,75,forecast,Jasper
1/14/2021,0.860685687,1.111734058,26,29,0.943759872,10,1.363338852,65,forecast,Jasper
1/15/2021,0.862355661,1.111734058,13,38,0.943759872,13,1.363338852,88,forecast,Jasper
1/16/2021,0.863381303,1.111734058,16,34,0.943759872,11,1.363338852,79.025,forecast,Jasper
1/17/2021,0.865220061,1.111734058,-95,24,0.943759872,7,1.363338852,57,forecast,Jasper
1/18/2021,0.868772837,1.111734058,9,23,0.943759872,7,1.363338852,57,forecast,Jasper
1/19/2021,0.870847753,1.111734058,11,30,0.943759872,9,1.363338852,72,forecast,Jasper
1/20/2021,0.873367131,1.111734058,16,41,0.943759872,13,1.363338852,107,forecast,Jasper
1/21/2021,0.876497705,1.111734058,19,35.5,0.943759872,11,1.363338852,99,forecast,Jasper
1/22/2021,0.879612973,1.111734058,15,46,0.943759872,15,1.363338852,132,forecast,Jasper
1/23/2021,0.881853599,1.111734058,11,42,0.943759872,12.975,1.363338852,119,forecast,Jasper
1/24/2021,0.884587191,1.111734058,9,28,0.943759872,7,1.363338852,86.025,forecast,Jasper
1/25/2021,0.887832638,1.111734058,8,27,0.943759872,7,1.363338852,93,forecast,Jasper
1/26/2021,0.889498875,1.111734058,7,36,0.943759872,10,1.363338852,120,forecast,Jasper
1/27/2021,0.891405893,1.111734058,17,49,0.943759872,13,1.363338852,167,forecast,Jasper
1/28/2021,0.893118016,1.111734058,11,43,0.943759872,11,1.363338852,153,forecast,Jasper
1/29/2021,0.894215187,1.111734058,17,57,0.943759872,16,1.363338852,220.05,forecast,Jasper
1/30/2021,0.893061763,1.111734058,13,50,0.943759872,13,1.363338852,213.05,forecast,Jasper
1/31/2021,0.893224799,1.111734058,9,35,0.943759872,8,1.363338852,136,forecast,Jasper
2/1/2021,0.891733642,1.111734058,4,33,0.943759872,7,1.363338852,145.025,forecast,Jasper
2/2/2021,0.89350218,1.111734058,9,44,0.943759872,10,1.363338852,202,forecast,Jasper
11/11/2020,1.083898212,0.931704375,12,14,0.606866154,5.975,1.294073776,23,forecast,Kershaw
11/12/2020,1.094818736,0.931704375,13,13,0.606866154,6,1.294073776,24,forecast,Kershaw
11/13/2020,1.090203459,0.931704375,14,13,0.606866154,5,1.294073776,24,forecast,Kershaw
11/14/2020,1.072152657,0.931704375,14,13,0.606866154,5,1.294073776,25,forecast,Kershaw
11/15/2020,1.044092124,0.931704375,15,13,0.606866154,5,1.294073776,25,forecast,Kershaw
11/16/2020,1.00957833,0.931704375,13,12,0.606866154,4,1.294073776,26,forecast,Kershaw
11/17/2020,0.974895141,0.931704375,14,12,0.606866154,3,1.294073776,27,forecast,Kershaw
11/18/2020,0.946272842,0.931704375,15,12,0.606866154,3,1.294073776,29.025,forecast,Kershaw
11/19/2020,0.927926071,0.931704375,15,12,0.606866154,3,1.294073776,31,forecast,Kershaw
11/20/2020,0.921218964,0.931704375,16,11,0.606866154,2,1.294073776,32,forecast,Kershaw
11/21/2020,0.926087572,0.931704375,18,11,0.606866154,2,1.294073776,33,forecast,Kershaw
11/22/2020,0.941931454,0.931704375,18,11,0.606866154,2,1.294073776,36,forecast,Kershaw
11/23/2020,0.96586428,0.931704375,18,11,0.606866154,2,1.294073776,39.025,forecast,Kershaw
11/24/2020,1.00664052,0.931704375,17,11,0.606866154,1,1.294073776,42,forecast,Kershaw
11/25/2020,1.059329984,0.931704375,17,11,0.606866154,1,1.294073776,46.025,forecast,Kershaw
11/26/2020,1.111307456,0.931704375,16,10,0.606866154,1,1.294073776,47.025,forecast,Kershaw
11/27/2020,1.159195103,0.931704375,15,10,0.606866154,1,1.294073776,50,forecast,Kershaw
11/28/2020,1.205535307,0.931704375,12,10,0.606866154,1,1.294073776,53.025,forecast,Kershaw
11/29/2020,1.244581453,0.931704375,13,10,0.606866154,0.975,1.294073776,53.025,forecast,Kershaw
11/30/2020,1.26983721,0.931704375,14,9.5,0.606866154,1,1.294073776,59.025,forecast,Kershaw
12/1/2020,1.283777987,0.931704375,12,9,0.606866154,0,1.294073776,63,forecast,Kershaw
12/2/2020,1.282393587,0.917536353,12,13,0.582682796,6,1.219527988,24,forecast,Kershaw
12/3/2020,1.272008163,0.917536353,15,13,0.582682796,5,1.219527988,23,forecast,Kershaw
12/4/2020,1.25770287,0.917536353,15,13,0.582682796,5,1.219527988,24,forecast,Kershaw
12/5/2020,1.238876245,0.917536353,20,12,0.582682796,5,1.219527988,24,forecast,Kershaw
12/6/2020,1.218204265,0.917536353,22,13,0.582682796,4,1.219527988,25,forecast,Kershaw
12/7/2020,1.196411191,0.917536353,22,12,0.582682796,4,1.219527988,26,forecast,Kershaw
12/8/2020,1.173625552,0.917536353,24,12,0.582682796,3,1.219527988,26,forecast,Kershaw
12/9/2020,1.148577096,0.917536353,28,12,0.582682796,3,1.219527988,26,forecast,Kershaw
12/10/2020,1.122505371,0.917536353,27,11,0.582682796,3,1.219527988,28,forecast,Kershaw
12/11/2020,1.095551139,0.917536353,28,11,0.582682796,2,1.219527988,29,forecast,Kershaw
12/12/2020,1.068576909,0.917536353,29,11,0.582682796,2,1.219527988,30,forecast,Kershaw
12/13/2020,1.039686922,0.917536353,27,10,0.582682796,2,1.219527988,32,forecast,Kershaw
12/14/2020,1.011695193,0.917536353,29,11,0.582682796,1,1.219527988,34,forecast,Kershaw
12/15/2020,0.986452536,0.917536353,30,10,0.582682796,1,1.219527988,35.025,forecast,Kershaw
12/16/2020,0.964997232,0.917536353,28,10,0.582682796,1,1.219527988,37,forecast,Kershaw
12/17/2020,0.949694427,0.917536353,31,10,0.582682796,1,1.219527988,39,forecast,Kershaw
12/18/2020,0.942229314,0.917536353,34,9,0.582682796,1,1.219527988,40,forecast,Kershaw
12/19/2020,0.94258849,0.917536353,32,9,0.582682796,1,1.219527988,42,forecast,Kershaw
12/20/2020,0.955312155,0.917536353,33,9,0.582682796,0,1.219527988,46,forecast,Kershaw
12/21/2020,0.981562487,0.917536353,32,9,0.582682796,0,1.219527988,45,forecast,Kershaw
12/22/2020,1.015739755,0.917536353,31,8,0.582682796,0,1.219527988,49,forecast,Kershaw
12/23/2020,1.058396817,1.041190235,35,34,0.72164378,21,1.351786298,51,forecast,Kershaw
12/24/2020,1.104002752,1.041190235,33,34,0.72164378,20,1.351786298,53,forecast,Kershaw
12/25/2020,1.152168428,1.041190235,26,35,0.72164378,20,1.351786298,54,forecast,Kershaw
12/26/2020,1.197321297,1.041190235,29,35,0.72164378,19.975,1.351786298,58,forecast,Kershaw
12/27/2020,1.232818906,1.041190235,33,36,0.72164378,18,1.351786298,61,forecast,Kershaw
12/28/2020,1.25546824,1.041190235,33,36,0.72164378,17,1.351786298,64,forecast,Kershaw
12/29/2020,1.258562631,1.041190235,34,36,0.72164378,16,1.351786298,67,forecast,Kershaw
12/30/2020,1.247202374,1.041190235,30,36,0.72164378,14,1.351786298,74.025,forecast,Kershaw
12/31/2020,1.218460111,1.041190235,37,37,0.72164378,13,1.351786298,77.025,forecast,Kershaw
1/1/2021,1.180628084,1.041190235,37,37,0.72164378,13,1.351786298,87.025,forecast,Kershaw
1/2/2021,1.141953182,1.041190235,35,38,0.72164378,11.975,1.351786298,92,forecast,Kershaw
1/3/2021,1.102689972,1.041190235,41,38,0.72164378,11,1.351786298,98,forecast,Kershaw
1/4/2021,1.068659764,1.041190235,43,39,0.72164378,11,1.351786298,102.025,forecast,Kershaw
1/5/2021,1.040902572,1.041190235,46,39,0.72164378,10,1.351786298,111.025,forecast,Kershaw
1/6/2021,1.025582002,1.041190235,50,40,0.72164378,8,1.351786298,123.025,forecast,Kershaw
1/7/2021,1.019384381,1.041190235,48,40,0.72164378,8,1.351786298,134.025,forecast,Kershaw
1/8/2021,1.021560015,1.041190235,58,40,0.72164378,7,1.351786298,144,forecast,Kershaw
1/9/2021,1.032908392,1.041190235,59,41,0.72164378,7,1.351786298,158.075,forecast,Kershaw
1/10/2021,1.046036122,1.041190235,49,42,0.72164378,6,1.351786298,175.125,forecast,Kershaw
1/11/2021,1.056823442,1.041190235,50,41,0.72164378,6,1.351786298,176.05,forecast,Kershaw
1/12/2021,1.064675906,1.041190235,46,42,0.72164378,5,1.351786298,194.05,forecast,Kershaw
1/13/2021,1.067398141,1.080713504,51,55,0.77155298,38,1.378237783,75.025,forecast,Kershaw
1/14/2021,1.06667556,1.080713504,55,57,0.77155298,38,1.378237783,80,forecast,Kershaw
1/15/2021,1.05135046,1.080713504,50,58,0.77155298,37,1.378237783,85,forecast,Kershaw
1/16/2021,1.030201094,1.080713504,52,59,0.77155298,37,1.378237783,89,forecast,Kershaw
1/17/2021,1.003595632,1.080713504,66,60,0.77155298,36,1.378237783,96,forecast,Kershaw
1/18/2021,0.978003802,1.080713504,67,61,0.77155298,34,1.378237783,99,forecast,Kershaw
1/19/2021,0.957025696,1.080713504,69,62,0.77155298,31,1.378237783,107,forecast,Kershaw
1/20/2021,0.937352342,1.080713504,62,64,0.77155298,29.975,1.378237783,119,forecast,Kershaw
1/21/2021,0.929025361,1.080713504,58,66,0.77155298,29,1.378237783,129,forecast,Kershaw
1/22/2021,0.92348027,1.080713504,60,67,0.77155298,27,1.378237783,137,forecast,Kershaw
1/23/2021,0.921689942,1.080713504,61,68,0.77155298,26,1.378237783,148,forecast,Kershaw
1/24/2021,0.928402908,1.080713504,52,71,0.77155298,23,1.378237783,161.025,forecast,Kershaw
1/25/2021,0.934645525,1.080713504,53,70,0.77155298,23.975,1.378237783,177,forecast,Kershaw
1/26/2021,0.942502034,1.080713504,50,71,0.77155298,21,1.378237783,187,forecast,Kershaw
1/27/2021,0.952462355,1.080713504,53,74,0.77155298,19,1.378237783,209.025,forecast,Kershaw
1/28/2021,0.955559068,1.080713504,52,77,0.77155298,18,1.378237783,229.025,forecast,Kershaw
1/29/2021,0.952735016,1.080713504,53,77,0.77155298,16.975,1.378237783,253,forecast,Kershaw
1/30/2021,0.942870407,1.080713504,54,79,0.77155298,16,1.378237783,271.025,forecast,Kershaw
1/31/2021,0.934249509,1.080713504,53,80,0.77155298,16,1.378237783,300.025,forecast,Kershaw
2/1/2021,0.924000302,1.080713504,52,82,0.77155298,15,1.378237783,307,forecast,Kershaw
2/2/2021,0.915484633,1.080713504,52,82.5,0.77155298,14,1.378237783,344.125,forecast,Kershaw
11/11/2020,1.149603453,1.267892367,121,128,1.092641041,95.975,1.513399213,165.025,forecast,Lancaster
11/12/2020,1.147609683,1.267892367,150,147,1.092641041,110.975,1.513399213,192,forecast,Lancaster
11/13/2020,1.144533142,1.267892367,144,164,1.092641041,122,1.513399213,220,forecast,Lancaster
11/14/2020,1.142689982,1.267892367,143,177,1.092641041,127,1.513399213,244.025,forecast,Lancaster
11/15/2020,1.133073705,1.267892367,169,171,1.092641041,120,1.513399213,250,forecast,Lancaster
11/16/2020,1.119250028,1.267892367,153,150,1.092641041,99,1.513399213,225,forecast,Lancaster
11/17/2020,1.10787854,1.267892367,118,163,1.092641041,106,1.513399213,256.025,forecast,Lancaster
11/18/2020,1.095250742,1.267892367,141,199,1.092641041,126,1.513399213,325.05,forecast,Lancaster
11/19/2020,1.084238963,1.267892367,181,227,1.092641041,142,1.513399213,395,forecast,Lancaster
11/20/2020,1.073895961,1.267892367,202,255,1.092641041,149.975,1.513399213,456.025,forecast,Lancaster
11/21/2020,1.06187738,1.267892367,179,273,1.092641041,155,1.513399213,520.075,forecast,Lancaster
11/22/2020,1.049362251,1.267892367,158,266,1.092641041,147,1.513399213,522,forecast,Lancaster
11/23/2020,1.038263526,1.267892367,158,234,1.092641041,121.975,1.513399213,467.025,forecast,Lancaster
11/24/2020,1.029219032,1.267892367,149,250,1.092641041,128.975,1.513399213,540.025,forecast,Lancaster
11/25/2020,1.016842373,1.267892367,178,308,1.092641041,149.975,1.513399213,709.425,forecast,Lancaster
11/26/2020,1.011955183,1.267892367,201,353,1.092641041,168,1.513399213,842.1,forecast,Lancaster
11/27/2020,1.004752303,1.267892367,233,397,1.092641041,182.975,1.513399213,1007.05,forecast,Lancaster
